model_id,analysis_label,analysis_scope,outcome_variable,outcome_label,formula,robust_variant,robust_se_label,n_trials,n_participants,n_questions,warning_count,warnings,condition_term,condition_label,condition_beta,condition_se,condition_stat,condition_p_value,condition_ci_low,condition_ci_high,global_block_order_term,global_block_order_label,global_block_order_beta,global_block_order_se,global_block_order_stat,global_block_order_p_value,global_block_order_ci_low,global_block_order_ci_high,within_block_position_term,within_block_position_label,within_block_position_beta,within_block_position_se,within_block_position_stat,within_block_position_p_value,within_block_position_ci_low,within_block_position_ci_high,wordcount_term,wordcount_label,wordcount_beta,wordcount_se,wordcount_stat,wordcount_p_value,wordcount_ci_low,wordcount_ci_high,correctness_term,correctness_label,correctness_beta,correctness_se,correctness_stat,correctness_p_value,correctness_ci_low,correctness_ci_high
no_override,No-override participant-fixed-effects model,sensitivity,front_roi_mean_variable_lag4,Front ROI HbO variable window,front_roi_mean_variable_lag4 ~ condition_abstract + global_block_order + within_block_position + z_log_total_word_count + z_enem_correctness + C(participant_code),two_way_cluster,Two-way cluster (participant + question),1015,34,30,0,,condition_abstract,Adjusted abstract vs concrete effect,1.910362854448249e-08,2.0864017442863804e-08,0.915625602633714,0.367414717543472,-2.3568078383636318e-08,6.17753354726013e-08,global_block_order,Global block order,3.416889939000697e-09,2.631085666141294e-09,1.2986616068688672,0.20429225489425068,-1.9642844563819465e-09,8.79806433438334e-09,within_block_position,Within-block trial position,-5.127141594901097e-09,1.7781241998044346e-08,-0.28834552701464844,0.7751331991217898,-4.1493864803236325e-08,3.1239581613434134e-08,z_log_total_word_count,z(log total word count),-4.669710776232547e-08,1.1414951161785815e-08,-4.090872321789236,0.00031241503083191777,-7.004330424190695e-08,-2.3350911282743988e-08,z_enem_correctness,z(ENEM correctness),5.313595715028412e-09,1.262198069712645e-08,0.42097954691359324,0.6768736916225293,-2.05012533491614e-08,3.112844477921823e-08
