model_id,analysis_label,analysis_scope,outcome_variable,outcome_label,formula,robust_variant,robust_se_label,n_trials,n_participants,n_questions,warning_count,warnings,condition_term,condition_label,condition_beta,condition_se,condition_stat,condition_p_value,condition_ci_low,condition_ci_high,global_block_order_term,global_block_order_label,global_block_order_beta,global_block_order_se,global_block_order_stat,global_block_order_p_value,global_block_order_ci_low,global_block_order_ci_high,within_block_position_term,within_block_position_label,within_block_position_beta,within_block_position_se,within_block_position_stat,within_block_position_p_value,within_block_position_ci_low,within_block_position_ci_high,wordcount_term,wordcount_label,wordcount_beta,wordcount_se,wordcount_stat,wordcount_p_value,wordcount_ci_low,wordcount_ci_high,correctness_term,correctness_label,correctness_beta,correctness_se,correctness_stat,correctness_p_value,correctness_ci_low,correctness_ci_high
participant_cluster,Participant-clustered participant-fixed-effects model,sensitivity,front_roi_mean_variable_lag4,Front ROI HbO variable window,front_roi_mean_variable_lag4 ~ condition_abstract + global_block_order + within_block_position + z_log_total_word_count + z_enem_correctness + C(participant_code),participant_cluster,Participant-clustered,1075,36,30,0,,condition_abstract,Adjusted abstract vs concrete effect,3.0155734472061186e-08,2.0584268842727876e-08,1.4649893422235771,0.15184974961970907,-1.1632552902797175e-08,7.194402184691955e-08,global_block_order,Global block order,4.421666152846393e-09,2.598448159282491e-09,1.7016564817930973,0.09768841661633207,-8.534640564605007e-10,9.696796362153286e-09,within_block_position,Within-block trial position,-6.033740465657547e-09,1.731733732059872e-08,-0.3484219515941692,0.72961047379277,-4.118980425639055e-08,2.9122323325075454e-08,z_log_total_word_count,z(log total word count),-4.611496599400486e-08,1.1888443879668916e-08,-3.878974108030119,0.00044242337458767354,-7.024979016867998e-08,-2.1980141819329736e-08,z_enem_correctness,z(ENEM correctness),3.2505662514240567e-09,1.0434956894637507e-08,0.3115073961728115,0.7572629289898997,-1.793352247133012e-08,2.4434654974178233e-08
