participant_id,session_id,event_order,event_time_fnirs,event_duration_fnirs,event_label_raw,event_code_raw,source,global_analysis_excluded,global_exclusion_reason
PID009,2025-11-14_002 (PID09),91,2403.585674,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),92,2403.597685,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),93,2423.224744,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),94,2423.351565,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),95,2424.04215,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),96,2424.17541,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),97,2645.222855,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),98,2650.331114,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),99,2650.346538,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),100,2658.171036,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),101,2658.296158,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),102,2658.772017,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),103,2658.906414,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),104,2793.983824,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),105,2798.956275,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),106,2798.967567,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),107,2816.729532,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),108,2816.856538,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),109,2818.162005,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),110,2818.298058,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),111,3007.182793,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),112,3007.689848,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),113,3010.757705,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),114,3014.472497,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),115,3014.488745,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),116,3018.397527,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),117,3018.526778,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),118,3019.430304,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),119,3019.565332,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),120,3233.930526,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),121,3239.169953,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),122,3239.186966,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),123,3291.553376,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),124,3291.680109,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),125,3292.469213,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),126,3292.606729,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),127,3435.531127,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),128,3436.038856,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),129,3437.988999,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),130,3441.587717,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),131,3441.598156,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),132,3451.429024,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),133,3451.55819,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),134,3452.212526,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),135,3452.346957,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),136,3759.530155,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),137,3764.836581,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),138,3764.858023,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),139,3766.595983,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),140,3766.723361,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),141,3767.445867,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),142,3767.579566,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),143,3913.922026,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),144,3914.429445,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),145,3916.663609,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),146,3920.163391,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),147,3920.185029,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),148,3951.765137,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),149,3951.895553,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),150,3953.23273,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),151,3953.36459,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),152,4044.300998,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),153,4049.758256,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),154,4049.771366,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),155,4052.266512,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),156,4052.391075,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),157,4052.70026,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),158,4052.841189,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),159,4145.152413,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),160,4149.775696,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),161,4149.785221,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),162,4152.55108,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),163,4152.679376,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),164,4154.101062,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),165,4154.234344,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),166,4296.677474,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),167,4297.18612,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),168,4336.678103,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),169,4338.762021,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),170,4342.877984,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),171,4342.891813,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),172,4345.92027,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),173,4346.0449,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),174,4346.420207,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),175,4346.555714,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),176,4409.892381,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),177,4414.067079,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),178,4414.07592,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),179,4415.759872,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),180,4415.886259,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),181,4416.393136,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),182,4416.527817,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),183,4482.648664,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),184,4487.288578,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),185,4487.302536,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),186,4493.996822,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),187,4494.121419,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),188,4494.428696,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),189,4494.561617,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),190,4560.703289,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),191,4561.21046,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),192,4758.777273,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),193,4759.828712,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),194,4764.495812,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),195,4764.510591,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),196,4767.069735,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),197,4767.198041,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),198,4767.769757,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),199,4767.902594,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),200,4811.463211,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),201,4815.320033,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),202,4815.328114,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),203,4828.578577,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),204,4828.708111,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),205,4829.176675,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),206,4829.309794,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),207,4899.783595,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),208,4904.039001,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),209,4904.049657,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),210,4905.665781,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),211,4905.790551,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),212,4906.263876,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),213,4906.402019,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),214,5004.999176,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),215,5005.505899,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),216,5179.844635,10.0,12,12,snirf,False,
PID009,2025-11-14_002 (PID09),217,5182.074026,10.0,12,12,snirf,False,
PID010,2025-11-14_003,1,102.105118,10.0,12,12,snirf,False,
PID010,2025-11-14_003,2,102.141034,10.0,12,12,snirf,False,
PID010,2025-11-14_003,3,307.800691,10.0,12,12,snirf,False,
PID010,2025-11-14_003,4,311.265816,10.0,12,12,snirf,False,
PID010,2025-11-14_003,5,315.382256,10.0,12,12,snirf,False,
PID010,2025-11-14_003,6,315.394808,10.0,12,12,snirf,False,
PID010,2025-11-14_003,7,326.523423,10.0,12,12,snirf,False,
PID010,2025-11-14_003,8,326.652872,10.0,12,12,snirf,False,
PID010,2025-11-14_003,9,357.751579,10.0,12,12,snirf,False,
PID010,2025-11-14_003,10,357.897995,10.0,12,12,snirf,False,
PID010,2025-11-14_003,11,375.49898,10.0,12,12,snirf,False,
PID010,2025-11-14_003,12,380.254785,10.0,12,12,snirf,False,
PID010,2025-11-14_003,13,380.273221,10.0,12,12,snirf,False,
PID010,2025-11-14_003,14,380.438222,10.0,12,12,snirf,False,
PID010,2025-11-14_003,15,380.568201,10.0,12,12,snirf,False,
PID010,2025-11-14_003,16,420.207907,10.0,12,12,snirf,False,
PID010,2025-11-14_003,17,420.35346,10.0,12,12,snirf,False,
PID010,2025-11-14_003,18,466.349692,10.0,12,12,snirf,False,
PID010,2025-11-14_003,19,470.190768,10.0,12,12,snirf,False,
PID010,2025-11-14_003,20,470.203634,10.0,12,12,snirf,False,
PID010,2025-11-14_003,21,472.932108,10.0,12,12,snirf,False,
PID010,2025-11-14_003,22,473.058023,10.0,12,12,snirf,False,
PID010,2025-11-14_003,23,524.940662,10.0,12,12,snirf,False,
PID010,2025-11-14_003,24,525.079043,10.0,12,12,snirf,False,
PID010,2025-11-14_003,25,564.218945,10.0,12,12,snirf,False,
PID010,2025-11-14_003,26,564.724697,10.0,12,12,snirf,False,
PID010,2025-11-14_003,27,731.281388,10.0,12,12,snirf,False,
PID010,2025-11-14_003,28,732.933118,10.0,12,12,snirf,False,
PID010,2025-11-14_003,29,737.548797,10.0,12,12,snirf,False,
PID010,2025-11-14_003,30,737.571556,10.0,12,12,snirf,False,
PID010,2025-11-14_003,31,738.757354,10.0,12,12,snirf,False,
PID010,2025-11-14_003,32,738.88506,10.0,12,12,snirf,False,
PID010,2025-11-14_003,33,783.566174,10.0,12,12,snirf,False,
PID010,2025-11-14_003,34,783.69572,10.0,12,12,snirf,False,
PID010,2025-11-14_003,35,835.575374,10.0,12,12,snirf,False,
PID010,2025-11-14_003,36,840.881667,10.0,12,12,snirf,False,
PID010,2025-11-14_003,37,840.905448,10.0,12,12,snirf,False,
PID010,2025-11-14_003,38,842.107053,10.0,12,12,snirf,False,
PID010,2025-11-14_003,39,842.233153,10.0,12,12,snirf,False,
PID010,2025-11-14_003,40,897.6671,10.0,12,12,snirf,False,
PID010,2025-11-14_003,41,897.800019,10.0,12,12,snirf,False,
PID010,2025-11-14_003,42,945.15929,10.0,12,12,snirf,False,
PID010,2025-11-14_003,43,949.133668,10.0,12,12,snirf,False,
PID010,2025-11-14_003,44,949.260018,10.0,12,12,snirf,False,
PID010,2025-11-14_003,45,950.439153,10.0,12,12,snirf,False,
PID010,2025-11-14_003,46,950.563527,10.0,12,12,snirf,False,
PID010,2025-11-14_003,47,1032.360309,10.0,12,12,snirf,False,
PID010,2025-11-14_003,48,1032.498828,10.0,12,12,snirf,False,
PID010,2025-11-14_003,49,1080.20304,10.0,12,12,snirf,False,
PID010,2025-11-14_003,50,1080.710542,10.0,12,12,snirf,False,
PID010,2025-11-14_003,51,1152.94744,10.0,12,12,snirf,False,
PID010,2025-11-14_003,52,1153.298505,10.0,12,12,snirf,False,
PID010,2025-11-14_003,53,1156.480563,10.0,12,12,snirf,False,
PID010,2025-11-14_003,54,1156.49329,10.0,12,12,snirf,False,
PID010,2025-11-14_003,55,1157.390935,10.0,12,12,snirf,False,
PID010,2025-11-14_003,56,1157.517057,10.0,12,12,snirf,False,
PID010,2025-11-14_003,57,1186.637133,10.0,12,12,snirf,False,
PID010,2025-11-14_003,58,1186.773333,10.0,12,12,snirf,False,
PID010,2025-11-14_003,59,1249.176959,10.0,12,12,snirf,False,
PID010,2025-11-14_003,60,1253.167324,10.0,12,12,snirf,False,
PID010,2025-11-14_003,61,1253.178875,10.0,12,12,snirf,False,
PID010,2025-11-14_003,62,1254.992278,10.0,12,12,snirf,False,
PID010,2025-11-14_003,63,1255.118135,10.0,12,12,snirf,False,
PID010,2025-11-14_003,64,1279.087924,10.0,12,12,snirf,False,
PID010,2025-11-14_003,65,1279.22038,10.0,12,12,snirf,False,
PID010,2025-11-14_003,66,1315.432896,10.0,12,12,snirf,False,
PID010,2025-11-14_003,67,1320.222115,10.0,12,12,snirf,False,
PID010,2025-11-14_003,68,1320.242795,10.0,12,12,snirf,False,
PID010,2025-11-14_003,69,1321.515136,10.0,12,12,snirf,False,
PID010,2025-11-14_003,70,1321.643237,10.0,12,12,snirf,False,
PID010,2025-11-14_003,71,1335.662478,10.0,12,12,snirf,False,
PID010,2025-11-14_003,72,1335.795516,10.0,12,12,snirf,False,
PID010,2025-11-14_003,73,1437.362932,10.0,12,12,snirf,False,
PID010,2025-11-14_003,74,1437.870529,10.0,12,12,snirf,False,
PID010,2025-11-14_003,75,1573.315326,10.0,12,12,snirf,False,
PID010,2025-11-14_003,76,1574.267227,10.0,12,12,snirf,False,
PID010,2025-11-14_003,77,1577.33179,10.0,12,12,snirf,False,
PID010,2025-11-14_003,78,1577.348367,10.0,12,12,snirf,False,
PID010,2025-11-14_003,79,1578.557438,10.0,12,12,snirf,False,
PID010,2025-11-14_003,80,1578.684838,10.0,12,12,snirf,False,
PID010,2025-11-14_003,81,1591.871585,10.0,12,12,snirf,False,
PID010,2025-11-14_003,82,1592.004988,10.0,12,12,snirf,False,
PID010,2025-11-14_003,83,1675.859312,10.0,12,12,snirf,False,
PID010,2025-11-14_003,84,1681.232021,10.0,12,12,snirf,False,
PID010,2025-11-14_003,85,1681.24116,10.0,12,12,snirf,False,
PID010,2025-11-14_003,86,1682.241353,10.0,12,12,snirf,False,
PID010,2025-11-14_003,87,1682.367152,10.0,12,12,snirf,False,
PID010,2025-11-14_003,88,1682.806639,10.0,12,12,snirf,False,
PID010,2025-11-14_003,89,1682.943273,10.0,12,12,snirf,False,
PID010,2025-11-14_003,90,1805.322262,10.0,12,12,snirf,False,
PID010,2025-11-14_003,91,1810.095365,10.0,12,12,snirf,False,
PID010,2025-11-14_003,92,1810.106968,10.0,12,12,snirf,False,
PID010,2025-11-14_003,93,1811.137493,10.0,12,12,snirf,False,
PID010,2025-11-14_003,94,1811.265033,10.0,12,12,snirf,False,
PID010,2025-11-14_003,95,1811.652921,10.0,12,12,snirf,False,
PID010,2025-11-14_003,96,1811.7876,10.0,12,12,snirf,False,
PID010,2025-11-14_003,97,1892.908206,10.0,12,12,snirf,False,
PID010,2025-11-14_003,98,1893.41552,10.0,12,12,snirf,False,
PID010,2025-11-14_003,99,1994.280474,10.0,12,12,snirf,False,
PID010,2025-11-14_003,100,1995.632375,10.0,12,12,snirf,False,
PID010,2025-11-14_003,101,2000.14859,10.0,12,12,snirf,False,
PID010,2025-11-14_003,102,2000.17747,10.0,12,12,snirf,False,
PID010,2025-11-14_003,103,2001.424264,10.0,12,12,snirf,False,
PID010,2025-11-14_003,104,2001.553624,10.0,12,12,snirf,False,
PID010,2025-11-14_003,105,2009.438869,10.0,12,12,snirf,False,
PID010,2025-11-14_003,106,2009.576549,10.0,12,12,snirf,False,
PID010,2025-11-14_003,107,2014.120306,10.0,12,12,snirf,False,
PID010,2025-11-14_003,108,2019.44388,10.0,12,12,snirf,False,
PID010,2025-11-14_003,109,2019.454722,10.0,12,12,snirf,False,
PID010,2025-11-14_003,110,2020.471234,10.0,12,12,snirf,False,
PID010,2025-11-14_003,111,2020.596921,10.0,12,12,snirf,False,
PID010,2025-11-14_003,112,2042.58254,10.0,12,12,snirf,False,
PID010,2025-11-14_003,113,2042.713353,10.0,12,12,snirf,False,
PID010,2025-11-14_003,114,2054.998359,10.0,12,12,snirf,False,
PID010,2025-11-14_003,115,2058.77171,10.0,12,12,snirf,False,
PID010,2025-11-14_003,116,2058.784479,10.0,12,12,snirf,False,
PID010,2025-11-14_003,117,2059.008208,10.0,12,12,snirf,False,
PID010,2025-11-14_003,118,2059.132942,10.0,12,12,snirf,False,
PID010,2025-11-14_003,119,2061.873075,10.0,12,12,snirf,False,
PID010,2025-11-14_003,120,2062.009174,10.0,12,12,snirf,False,
PID010,2025-11-14_003,121,2101.391255,10.0,12,12,snirf,False,
PID010,2025-11-14_003,122,2101.89778,10.0,12,12,snirf,False,
PID010,2025-11-14_003,123,2415.637556,10.0,12,12,snirf,False,
PID010,2025-11-14_003,124,2416.804746,10.0,12,12,snirf,False,
PID010,2025-11-14_003,125,2421.67145,10.0,12,12,snirf,False,
PID010,2025-11-14_003,126,2421.70792,10.0,12,12,snirf,False,
PID010,2025-11-14_003,127,2422.862382,10.0,12,12,snirf,False,
PID010,2025-11-14_003,128,2422.987168,10.0,12,12,snirf,False,
PID010,2025-11-14_003,129,2424.879105,10.0,12,12,snirf,False,
PID010,2025-11-14_003,130,2425.014564,10.0,12,12,snirf,False,
PID010,2025-11-14_003,131,2458.957836,10.0,12,12,snirf,False,
PID010,2025-11-14_003,132,2463.232,10.0,12,12,snirf,False,
PID010,2025-11-14_003,133,2463.290978,10.0,12,12,snirf,False,
PID010,2025-11-14_003,134,2464.472754,10.0,12,12,snirf,False,
PID010,2025-11-14_003,135,2464.598348,10.0,12,12,snirf,False,
PID010,2025-11-14_003,136,2464.972455,10.0,12,12,snirf,False,
PID010,2025-11-14_003,137,2465.103265,10.0,12,12,snirf,False,
PID010,2025-11-14_003,138,2535.596392,10.0,12,12,snirf,False,
PID010,2025-11-14_003,139,2540.403042,10.0,12,12,snirf,False,
PID010,2025-11-14_003,140,2540.416329,10.0,12,12,snirf,False,
PID010,2025-11-14_003,141,2541.311006,10.0,12,12,snirf,False,
PID010,2025-11-14_003,142,2541.436525,10.0,12,12,snirf,False,
PID010,2025-11-14_003,143,2541.844107,10.0,12,12,snirf,False,
PID010,2025-11-14_003,144,2541.979964,10.0,12,12,snirf,False,
PID010,2025-11-14_003,145,2598.952143,10.0,12,12,snirf,False,
PID010,2025-11-14_003,146,2599.458605,10.0,12,12,snirf,False,
PID010,2025-11-14_003,147,2836.819883,10.0,12,12,snirf,False,
PID010,2025-11-14_003,148,2838.572168,10.0,12,12,snirf,False,
PID010,2025-11-14_003,149,2842.85432,10.0,12,12,snirf,False,
PID010,2025-11-14_003,150,2842.863697,10.0,12,12,snirf,False,
PID010,2025-11-14_003,151,2844.163881,10.0,12,12,snirf,False,
PID010,2025-11-14_003,152,2844.290255,10.0,12,12,snirf,False,
PID010,2025-11-14_003,153,2844.86454,10.0,12,12,snirf,False,
PID010,2025-11-14_003,154,2844.996349,10.0,12,12,snirf,False,
PID010,2025-11-14_003,155,2890.489961,10.0,12,12,snirf,False,
PID010,2025-11-14_003,156,2894.746157,10.0,12,12,snirf,False,
PID010,2025-11-14_003,157,2894.760515,10.0,12,12,snirf,False,
PID010,2025-11-14_003,158,2895.756111,10.0,12,12,snirf,False,
PID010,2025-11-14_003,159,2895.881056,10.0,12,12,snirf,False,
PID010,2025-11-14_003,160,2896.355427,10.0,12,12,snirf,False,
PID010,2025-11-14_003,161,2896.489166,10.0,12,12,snirf,False,
PID010,2025-11-14_003,162,2957.611529,10.0,12,12,snirf,False,
PID010,2025-11-14_003,163,2962.717571,10.0,12,12,snirf,False,
PID010,2025-11-14_003,164,2962.730806,10.0,12,12,snirf,False,
PID010,2025-11-14_003,165,2963.643047,10.0,12,12,snirf,False,
PID010,2025-11-14_003,166,2963.771407,10.0,12,12,snirf,False,
PID010,2025-11-14_003,167,2964.226688,10.0,12,12,snirf,False,
PID010,2025-11-14_003,168,2964.35797,10.0,12,12,snirf,False,
PID010,2025-11-14_003,169,3020.784304,10.0,12,12,snirf,False,
PID010,2025-11-14_003,170,3021.296146,10.0,12,12,snirf,False,
PID010,2025-11-14_003,171,3258.586241,10.0,12,12,snirf,False,
PID010,2025-11-14_003,172,3259.406313,10.0,12,12,snirf,False,
PID010,2025-11-14_003,173,3262.52087,10.0,12,12,snirf,False,
PID010,2025-11-14_003,174,3262.534969,10.0,12,12,snirf,False,
PID010,2025-11-14_003,175,3263.380733,10.0,12,12,snirf,False,
PID010,2025-11-14_003,176,3263.509845,10.0,12,12,snirf,False,
PID010,2025-11-14_003,177,3263.915054,10.0,12,12,snirf,False,
PID010,2025-11-14_003,178,3264.048921,10.0,12,12,snirf,False,
PID010,2025-11-14_003,179,3322.671857,10.0,12,12,snirf,False,
PID010,2025-11-14_003,180,3326.195024,10.0,12,12,snirf,False,
PID010,2025-11-14_003,181,3326.213282,10.0,12,12,snirf,False,
PID010,2025-11-14_003,182,3327.337083,10.0,12,12,snirf,False,
PID010,2025-11-14_003,183,3327.462597,10.0,12,12,snirf,False,
PID010,2025-11-14_003,184,3327.804193,10.0,12,12,snirf,False,
PID010,2025-11-14_003,185,3327.943125,10.0,12,12,snirf,False,
PID010,2025-11-14_003,186,3364.647952,10.0,12,12,snirf,False,
PID010,2025-11-14_003,187,3368.370753,10.0,12,12,snirf,False,
PID010,2025-11-14_003,188,3368.391071,10.0,12,12,snirf,False,
PID010,2025-11-14_003,189,3369.230593,10.0,12,12,snirf,False,
PID010,2025-11-14_003,190,3369.358293,10.0,12,12,snirf,False,
PID010,2025-11-14_003,191,3369.713209,10.0,12,12,snirf,False,
PID010,2025-11-14_003,192,3369.851317,10.0,12,12,snirf,False,
PID010,2025-11-14_003,193,3426.538372,10.0,12,12,snirf,False,
PID010,2025-11-14_003,194,3427.044716,10.0,12,12,snirf,False,
PID010,2025-11-14_003,195,3679.420946,10.0,12,12,snirf,False,
PID010,2025-11-14_003,196,3680.673142,10.0,12,12,snirf,False,
PID010,2025-11-14_003,197,3684.454082,10.0,12,12,snirf,False,
PID010,2025-11-14_003,198,3684.472086,10.0,12,12,snirf,False,
PID010,2025-11-14_003,199,3686.429573,10.0,12,12,snirf,False,
PID010,2025-11-14_003,200,3686.554433,10.0,12,12,snirf,False,
PID010,2025-11-14_003,201,3687.83068,10.0,12,12,snirf,False,
PID010,2025-11-14_003,202,3687.96414,10.0,12,12,snirf,False,
PID010,2025-11-14_003,203,3739.688169,10.0,12,12,snirf,False,
PID010,2025-11-14_003,204,3743.211525,10.0,12,12,snirf,False,
PID010,2025-11-14_003,205,3743.223535,10.0,12,12,snirf,False,
PID010,2025-11-14_003,206,3744.453216,10.0,12,12,snirf,False,
PID010,2025-11-14_003,207,3744.577473,10.0,12,12,snirf,False,
PID010,2025-11-14_003,208,3746.337638,10.0,12,12,snirf,False,
PID010,2025-11-14_003,209,3746.475421,10.0,12,12,snirf,False,
PID010,2025-11-14_003,210,3813.324739,10.0,12,12,snirf,False,
PID010,2025-11-14_003,211,3818.199051,10.0,12,12,snirf,False,
PID010,2025-11-14_003,212,3818.213234,10.0,12,12,snirf,False,
PID010,2025-11-14_003,213,3819.358379,10.0,12,12,snirf,False,
PID010,2025-11-14_003,214,3819.486602,10.0,12,12,snirf,False,
PID010,2025-11-14_003,215,3819.925965,10.0,12,12,snirf,False,
PID010,2025-11-14_003,216,3820.058705,10.0,12,12,snirf,False,
PID010,2025-11-14_003,217,3912.560204,10.0,12,12,snirf,False,
PID010,2025-11-14_003,218,3913.068109,10.0,12,12,snirf,False,
PID010,2025-11-14_003,219,4100.687288,10.0,12,12,snirf,False,
PID010,2025-11-14_003,220,4103.606287,10.0,12,12,snirf,False,
PID010,2025-11-14_003,221,4107.686979,10.0,12,12,snirf,False,
PID010,2025-11-14_003,222,4107.696911,10.0,12,12,snirf,False,
PID010,2025-11-14_003,223,4108.845627,10.0,12,12,snirf,False,
PID010,2025-11-14_003,224,4108.973217,10.0,12,12,snirf,False,
PID010,2025-11-14_003,225,4109.495561,10.0,12,12,snirf,False,
PID010,2025-11-14_003,226,4109.633518,10.0,12,12,snirf,False,
PID010,2025-11-14_003,227,4174.335964,10.0,12,12,snirf,False,
PID010,2025-11-14_003,228,4178.175706,10.0,12,12,snirf,False,
PID010,2025-11-14_003,229,4178.194412,10.0,12,12,snirf,False,
PID010,2025-11-14_003,230,4179.301195,10.0,12,12,snirf,False,
PID010,2025-11-14_003,231,4179.429617,10.0,12,12,snirf,False,
PID010,2025-11-14_003,232,4180.317698,10.0,12,12,snirf,False,
PID010,2025-11-14_003,233,4180.455209,10.0,12,12,snirf,False,
PID010,2025-11-14_003,234,4270.95264,10.0,12,12,snirf,False,
PID010,2025-11-14_003,235,4275.577602,10.0,12,12,snirf,False,
PID010,2025-11-14_003,236,4275.587409,10.0,12,12,snirf,False,
PID010,2025-11-14_003,237,4276.519494,10.0,12,12,snirf,False,
PID010,2025-11-14_003,238,4276.645408,10.0,12,12,snirf,False,
PID010,2025-11-14_003,239,4277.103847,10.0,12,12,snirf,False,
PID010,2025-11-14_003,240,4277.237286,10.0,12,12,snirf,False,
PID010,2025-11-14_003,241,4314.529488,10.0,12,12,snirf,False,
PID010,2025-11-14_003,242,4315.036781,10.0,12,12,snirf,False,
PID010,2025-11-14_003,243,4523.619986,10.0,12,12,snirf,False,
