participant_id,session_id,file_role,file_path,exists,readable,size_bytes,mtime_iso,notes,global_analysis_excluded,global_exclusion_reason
PID034,2025-11-27_003,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID34/2025-11-27_003/2025-11-27_003_description.json,True,True,119.0,2025-11-27T17:39:04,,False,
PID034,2025-11-27_003,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID34/2025-11-27_003/digpts.txt,True,True,813.0,2025-11-27T17:39:10,,False,
PID034,2025-11-27_003,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID34/2025-11-27_003/2025-11-27_003.snirf,True,True,19655954.0,2025-11-27T17:39:10,,False,
PID034,2025-11-27_003,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 27-11-25/PID34/2025-11-27_003/2025-11-27_003_probeInfo.json,True,True,18136.0,2025-11-27T16:19:30,,False,
PID034,2025-11-27_003,psychopy_log,,False,False,,,,False,
PID035,2025-11-28_001,backup_snirf,,False,False,,,,False,
PID035,2025-11-28_001,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID035/2025-11-28_001/2025-11-28_001_calibration.json,True,True,8795.0,2025-11-28T10:20:26,,False,
PID035,2025-11-28_001,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID035/2025-11-28_001/2025-11-28_001_config.hdr,True,True,1475.0,2025-11-28T11:36:48,,False,
PID035,2025-11-28_001,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID035/2025-11-28_001/2025-11-28_001_config.json,True,True,4978.0,2025-11-28T11:36:48,,False,
PID035,2025-11-28_001,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID035/2025-11-28_001/2025-11-28_001_description.json,True,True,120.0,2025-11-28T11:36:48,,False,
PID035,2025-11-28_001,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID035/2025-11-28_001/digpts.txt,True,True,813.0,2025-11-28T11:36:54,,False,
PID035,2025-11-28_001,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID035/2025-11-28_001/2025-11-28_001.snirf,True,True,19526278.0,2025-11-28T11:36:54,,False,
PID035,2025-11-28_001,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID035/2025-11-28_001/2025-11-28_001_probeInfo.json,True,True,18136.0,2025-11-28T10:20:26,,False,
PID035,2025-11-28_001,psychopy_log,,False,False,,,,False,
PID036,2025-11-28_002,backup_snirf,,False,False,,,,False,
PID036,2025-11-28_002,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID036/2025-11-28_002/2025-11-28_002_calibration.json,True,True,8742.0,2025-11-28T12:27:16,,False,
PID036,2025-11-28_002,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID036/2025-11-28_002/2025-11-28_002_config.hdr,True,True,1475.0,2025-11-28T13:43:24,,False,
PID036,2025-11-28_002,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID036/2025-11-28_002/2025-11-28_002_config.json,True,True,4984.0,2025-11-28T13:43:24,,False,
PID036,2025-11-28_002,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID036/2025-11-28_002/2025-11-28_002_description.json,True,True,120.0,2025-11-28T13:43:24,,False,
PID036,2025-11-28_002,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID036/2025-11-28_002/digpts.txt,True,True,813.0,2025-11-28T13:43:28,,False,
PID036,2025-11-28_002,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID036/2025-11-28_002/2025-11-28_002.snirf,True,True,18826541.0,2025-11-28T13:43:28,,False,
PID036,2025-11-28_002,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID036/2025-11-28_002/2025-11-28_002_probeInfo.json,True,True,18136.0,2025-11-28T12:27:16,,False,
PID036,2025-11-28_002,psychopy_log,,False,False,,,,False,
PID038,2025-11-28_003,backup_snirf,,False,False,,,,False,
PID038,2025-11-28_003,calibration_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID038/2025-11-28_003/2025-11-28_003_calibration.json,True,True,8780.0,2025-11-28T15:41:32,,False,
PID038,2025-11-28_003,config_hdr,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID038/2025-11-28_003/2025-11-28_003_config.hdr,True,True,1475.0,2025-11-28T16:58:08,,False,
PID038,2025-11-28_003,config_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID038/2025-11-28_003/2025-11-28_003_config.json,True,True,4984.0,2025-11-28T16:58:08,,False,
PID038,2025-11-28_003,description_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID038/2025-11-28_003/2025-11-28_003_description.json,True,True,120.0,2025-11-28T16:58:08,,False,
PID038,2025-11-28_003,digpts_txt,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID038/2025-11-28_003/digpts.txt,True,True,813.0,2025-11-28T16:58:12,,False,
PID038,2025-11-28_003,primary_snirf,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID038/2025-11-28_003/2025-11-28_003.snirf,True,True,19426329.0,2025-11-28T16:58:12,,False,
PID038,2025-11-28_003,probe_info_json,/home/thiago/Documents/fnirs/simple/sessions/Sessions 28-11-25/PID038/2025-11-28_003/2025-11-28_003_probeInfo.json,True,True,18136.0,2025-11-28T15:41:32,,False,
PID038,2025-11-28_003,psychopy_log,,False,False,,,,False,
