participant_id,session_id,block,trial_idx_in_block,trial_idx_global,question_id,question_type,question_start_time,answer_time,answer_latency_sec,epoch_start_time,epoch_end_time,baseline_start_time,baseline_end_time,analysis_window_start_sec,analysis_window_end_sec,source_log,included_step5_analysis,front_roi_mean,back_roi_mean,front_n_channels,back_n_channels,front_channels_used,back_channels_used
PID001,2025-11-06_008,A4,2,11,2019_CH_64,Abstract,1785.509804,1877.997887,92.48808299999996,1782.009804,1798.709804,1783.509804,1785.509804,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,4.127491337639454e-08,3.5196467296952e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID001,2025-11-06_008,A4,3,12,2020_CH_76,Abstract,1881.657473,1985.396009,103.73853600000007,1878.157473,1894.857473,1879.657473,1881.657473,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,1.0756105278370918e-07,9.074339285212383e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID001,2025-11-06_008,A5,1,13,2021_CH_83,Abstract,2099.357174,2192.395796,93.03862199999958,2095.857174,2112.557174,2097.357174,2099.357174,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,2.039957988263477e-08,1.4303297661152936e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID001,2025-11-06_008,A5,2,14,2019_CH_56,Abstract,2196.258024,2325.276463,129.01843899999994,2192.758024,2209.458024,2194.258024,2196.258024,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,6.405601859954129e-08,3.602447875172155e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID001,2025-11-06_008,A5,3,15,2022_CH_60,Abstract,2329.857554,2492.26589,162.40833599999996,2326.357554,2343.057554,2327.857554,2329.857554,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,1.2288962382065117e-07,5.371901140964569e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID001,2025-11-06_008,C1,1,16,2017_CH_47,Concrete,2522.053545,2618.745213,96.69166799999994,2518.553545,2535.253545,2520.053545,2522.053545,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,2.3797914785779847e-08,4.309794706671277e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID001,2025-11-06_008,C1,2,17,2020_CH_70,Concrete,2622.483697,2731.012187,108.52848999999969,2618.983697,2635.683697,2620.483697,2622.483697,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,9.486760523943407e-08,2.0586302379368435e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID001,2025-11-06_008,C1,3,18,2018_LC_44,Concrete,2736.461735,2828.261814,91.8000790000001,2732.961735,2749.6617349999997,2734.461735,2736.461735,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,-2.5294499041039555e-08,-1.8492199002121403e-11,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID001,2025-11-06_008,C2,1,19,2020_CH_82,Concrete,2943.143607,3020.432662,77.28905500000019,2939.643607,2956.343607,2941.143607,2943.143607,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,8.030565593985168e-08,7.844955078644779e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
PID001,2025-11-06_008,C2,2,20,2017_CH_75,Concrete,3025.922155,3145.510973,119.58881799999972,3022.422155,3039.122155,3023.922155,3025.922155,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,1.1321034528969337e-07,4.5139987985260616e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr
