participant_id,session_id,block,trial_idx_in_block,trial_idx_global,question_id,question_type,question_id_matches_trigger,question_start_time,answer_time,answer_latency_sec,epoch_start_time,epoch_end_time,baseline_start_time,baseline_end_time,full_epoch_available,baseline_available,front_hbo_n_channels,back_hbo_n_channels,front_hbr_n_channels,back_hbr_n_channels,included_step5_trial,exclusion_reason_code,exclusion_reason_detail,source_log
PID010,2025-11-14_003,A4,1,25,2022_CH_47,Abstract,True,3684.472086,3739.688169,55.2160829999998,3680.972086,3697.672086,3682.472086,3684.472086,True,True,7,9,7,9,True,,,enem_blocks_PID010_20251114_165001.csv
PID010,2025-11-14_003,A4,2,26,2021_CH_65,Abstract,True,3743.223535,3813.324739,70.10120400000005,3739.723535,3756.423535,3741.223535,3743.223535,True,True,7,9,7,9,True,,,enem_blocks_PID010_20251114_165001.csv
PID010,2025-11-14_003,A4,3,27,2019_CH_56,Abstract,True,3818.213234,3912.560204,94.34697000000006,3814.713234,3831.4132339999996,3816.213234,3818.213234,True,True,7,9,7,9,True,,,enem_blocks_PID010_20251114_165001.csv
PID010,2025-11-14_003,A5,1,28,2020_CH_77,Abstract,True,4107.696911,4174.335964,66.63905299999988,4104.196911,4120.896911,4105.696911,4107.696911,True,True,7,9,7,9,True,,,enem_blocks_PID010_20251114_165001.csv
PID010,2025-11-14_003,A5,2,29,2020_LC_31,Abstract,True,4178.194412,4270.95264,92.7582280000006,4174.694412,4191.394412,4176.194412,4178.194412,True,True,7,9,7,9,True,,,enem_blocks_PID010_20251114_165001.csv
PID010,2025-11-14_003,A5,3,30,2021_CH_57,Abstract,True,4275.587409,4314.529488,38.942079000000376,4272.087409,4288.787409,4273.587409,4275.587409,True,True,7,9,7,9,True,,,enem_blocks_PID010_20251114_165001.csv
PID011,2025-11-18_002,C1,1,1,2017_CH_47,Concrete,True,249.270152,309.187681,59.917529,245.770152,262.470152,247.270152,249.270152,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C1,2,2,2020_CH_56,Concrete,True,314.540736,374.91169,60.37095400000004,311.040736,327.74073599999997,312.540736,314.540736,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C1,3,3,2020_CH_82,Concrete,True,379.129437,453.749956,74.620519,375.629437,392.329437,377.129437,379.129437,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C2,1,4,2020_CH_59,Concrete,True,672.9102,731.389302,58.47910200000001,669.4102,686.1102000000001,670.9102,672.9102,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C2,2,5,2018_LC_44,Concrete,True,735.636555,828.872124,93.23556899999994,732.136555,748.8365550000001,733.636555,735.636555,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C2,3,6,2020_CH_78,Concrete,True,834.392749,871.816222,37.42347300000006,830.892749,847.592749,832.392749,834.392749,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C3,1,7,2017_CH_75,Concrete,True,1092.974801,1146.24003,53.26522899999986,1089.474801,1106.1748010000001,1090.974801,1092.974801,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C3,2,8,2021_LC_26,Concrete,True,1150.761012,1298.116484,147.35547199999996,1147.261012,1163.961012,1148.761012,1150.761012,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C3,3,9,2020_CH_70,Concrete,True,1303.45102,1372.805186,69.35416600000008,1299.95102,1316.65102,1301.45102,1303.45102,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C4,1,10,2017_CH_69,Concrete,True,1514.353657,1571.039165,56.6855079999998,1510.853657,1527.5536570000002,1512.353657,1514.353657,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C4,2,11,2021_CH_76,Concrete,True,1574.845892,1662.125703,87.27981099999988,1571.345892,1588.045892,1572.845892,1574.845892,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C4,3,12,2021_CH_46,Concrete,True,1667.468671,1759.57652,92.10784899999999,1663.968671,1680.6686710000001,1665.468671,1667.468671,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C5,1,13,2017_CH_68,Concrete,True,1934.899721,1996.541131,61.64140999999995,1931.399721,1948.099721,1932.899721,1934.899721,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C5,2,14,2020_CH_84,Concrete,True,2001.75411,2039.666853,37.912742999999864,1998.25411,2014.9541100000001,1999.75411,2001.75411,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,C5,3,15,2018_CH_77,Concrete,True,2043.240467,2121.987164,78.74669700000004,2039.740467,2056.440467,2041.240467,2043.240467,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A1,1,16,2021_CH_57,Abstract,True,2355.765219,2395.911109,40.145890000000236,2352.265219,2368.9652189999997,2353.765219,2355.765219,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A1,2,17,2021_CH_83,Abstract,True,2400.950516,2465.181645,64.23112900000024,2397.450516,2414.1505159999997,2398.950516,2400.950516,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A1,3,18,2022_CH_51,Abstract,True,2470.175215,2515.275263,45.10004799999979,2466.675215,2483.375215,2468.175215,2470.175215,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A2,1,19,2019_CH_56,Abstract,True,2774.758882,2854.070628,79.31174599999986,2771.258882,2787.958882,2772.758882,2774.758882,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A2,2,20,2019_CH_64,Abstract,True,2857.959553,2898.513454,40.55390099999977,2854.459553,2871.159553,2855.959553,2857.959553,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A2,3,21,2020_LC_31,Abstract,True,2903.704543,2982.917813,79.2132700000002,2900.204543,2916.9045429999996,2901.704543,2903.704543,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A3,1,22,2021_CH_65,Abstract,True,3196.320523,3230.429401,34.108878000000004,3192.820523,3209.5205229999997,3194.320523,3196.320523,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A3,2,23,2022_CH_60,Abstract,True,3234.032225,3277.304962,43.272737000000234,3230.532225,3247.2322249999997,3232.032225,3234.032225,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A3,3,24,2019_CH_65,Abstract,True,3282.144971,3337.044687,54.8997159999999,3278.644971,3295.344971,3280.144971,3282.144971,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A4,1,25,2021_CH_86,Abstract,True,3617.400575,3659.143814,41.7432389999999,3613.900575,3630.600575,3615.400575,3617.400575,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A4,2,26,2020_CH_77,Abstract,True,3664.144974,3790.757471,126.61249700000008,3660.644974,3677.3449739999996,3662.144974,3664.144974,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A4,3,27,2020_CH_76,Abstract,True,3794.367124,3852.580525,58.213400999999976,3790.867124,3807.5671239999997,3792.367124,3794.367124,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A5,1,28,2022_CH_47,Abstract,True,4039.046175,4092.408293,53.36211800000001,4035.546175,4052.2461749999998,4037.046175,4039.046175,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A5,2,29,2021_CH_51,Abstract,True,4095.945712,4184.578248,88.63253599999962,4092.445712,4109.1457120000005,4093.945712,4095.945712,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID011,2025-11-18_002,A5,3,30,2022_CH_71,Abstract,True,4189.098701,4258.032538,68.9338370000005,4185.598701,4202.298701,4187.098701,4189.098701,True,True,7,9,7,9,True,,,enem_blocks_PID11_20251118_110941.csv
PID012,2025-11-18_003,A1,1,1,2021_CH_86,Abstract,True,288.927097,379.749189,90.822092,285.427097,302.127097,286.927097,288.927097,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A1,2,2,2020_LC_31,Abstract,True,385.10357,497.181683,112.07811300000003,381.60357,398.30357,383.10357,385.10357,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A1,3,3,2019_CH_64,Abstract,True,500.977793,557.855232,56.87743899999998,497.477793,514.1777930000001,498.977793,500.977793,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A2,1,4,2019_CH_56,Abstract,True,710.508833,816.463516,105.95468300000005,707.008833,723.708833,708.508833,710.508833,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A2,2,5,2022_CH_60,Abstract,True,820.993057,894.169396,73.17633899999998,817.493057,834.1930570000001,818.993057,820.993057,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A2,3,6,2021_CH_51,Abstract,True,898.788947,979.055375,80.26642800000002,895.288947,911.988947,896.788947,898.788947,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A3,1,7,2022_CH_47,Abstract,True,1132.491227,1245.346479,112.85525200000006,1128.991227,1145.691227,1130.491227,1132.491227,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A3,2,8,2019_CH_65,Abstract,True,1249.020663,1347.897806,98.87714299999993,1245.520663,1262.220663,1247.020663,1249.020663,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A3,3,9,2022_CH_51,Abstract,True,1351.902507,1511.055357,159.15284999999994,1348.402507,1365.102507,1349.902507,1351.902507,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A4,1,10,2022_CH_71,Abstract,True,1553.737965,1664.614433,110.87646799999993,1550.237965,1566.937965,1551.737965,1553.737965,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A4,2,11,2021_CH_57,Abstract,True,1669.417333,1744.885971,75.46863799999983,1665.917333,1682.6173330000001,1667.417333,1669.417333,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A4,3,12,2020_CH_77,Abstract,True,1748.955954,1840.870782,91.91482799999994,1745.455954,1762.155954,1746.955954,1748.955954,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A5,1,13,2021_CH_65,Abstract,True,1973.968377,2074.584394,100.61601700000006,1970.468377,1987.168377,1971.968377,1973.968377,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A5,2,14,2021_CH_83,Abstract,True,2079.041791,2159.435705,80.39391399999977,2075.541791,2092.241791,2077.041791,2079.041791,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,A5,3,15,2020_CH_76,Abstract,True,2163.110585,2256.570899,93.46031399999993,2159.610585,2176.3105849999997,2161.110585,2163.110585,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C1,1,16,2021_LC_26,Concrete,True,2397.352639,2550.791356,153.438717,2393.852639,2410.552639,2395.352639,2397.352639,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C1,2,17,2020_CH_78,Concrete,True,2555.453253,2599.999611,44.546358000000055,2551.953253,2568.653253,2553.453253,2555.453253,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C1,3,18,2018_CH_77,Concrete,True,2605.270177,2700.517377,95.24720000000025,2601.770177,2618.4701769999997,2603.270177,2605.270177,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C2,1,19,2020_CH_56,Concrete,True,2818.067874,2848.17728,30.109406000000035,2814.567874,2831.2678739999997,2816.067874,2818.067874,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C2,2,20,2020_CH_82,Concrete,True,2852.690712,2930.981817,78.29110499999979,2849.190712,2865.890712,2850.690712,2852.690712,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C2,3,21,2020_CH_84,Concrete,True,2935.252296,3035.281855,100.02955900000006,2931.752296,2948.452296,2933.252296,2935.252296,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C3,1,22,2018_LC_44,Concrete,True,3240.598519,3317.904456,77.30593700000009,3237.098519,3253.798519,3238.598519,3240.598519,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C3,2,23,2021_CH_76,Concrete,True,3323.394734,3507.774411,184.3796769999999,3319.894734,3336.594734,3321.394734,3323.394734,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C3,3,24,2020_CH_70,Concrete,True,3513.292213,3617.822252,104.53003899999976,3509.792213,3526.492213,3511.292213,3513.292213,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C4,1,25,2020_CH_59,Concrete,True,3661.356117,3752.267665,90.91154800000004,3657.856117,3674.5561169999996,3659.356117,3661.356117,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C4,2,26,2017_CH_47,Concrete,True,3756.455156,3814.425711,57.97055499999988,3752.955156,3769.655156,3754.455156,3756.455156,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C4,3,27,2021_CH_46,Concrete,True,3818.692216,3941.571963,122.87974699999995,3815.192216,3831.8922159999997,3816.692216,3818.692216,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C5,1,28,2017_CH_69,Concrete,True,4082.936023,4143.95715,61.02112699999998,4079.436023,4096.136023,4080.936023,4082.936023,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C5,2,29,2017_CH_75,Concrete,True,4147.829409,4220.745118,72.91570899999988,4144.329409,4161.029409,4145.829409,4147.829409,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID012,2025-11-18_003,C5,3,30,2017_CH_68,Concrete,True,4225.992606,4291.033127,65.0405209999999,4222.492606,4239.192606,4223.992606,4225.992606,True,True,4,7,4,7,True,,,enem_blocks_PID12_20251118_141329.csv
PID013,2025-11-18_004,C1,1,1,2020_CH_82,Concrete,True,378.921549,448.919179,69.99762999999996,375.421549,392.121549,376.921549,378.921549,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C1,2,2,2017_CH_75,Concrete,True,453.639971,527.158049,73.518078,450.139971,466.839971,451.639971,453.639971,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C1,3,3,2021_CH_46,Concrete,True,531.845879,586.048138,54.202259000000026,528.345879,545.045879,529.845879,531.845879,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C2,1,4,2017_CH_69,Concrete,True,801.598433,911.714096,110.11566300000004,798.098433,814.798433,799.598433,801.598433,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C2,2,5,2017_CH_47,Concrete,True,916.233244,996.799617,80.566373,912.733244,929.4332440000001,914.233244,916.233244,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C2,3,6,2018_LC_44,Concrete,True,1000.798419,1091.269927,90.47150800000009,997.298419,1013.998419,998.798419,1000.798419,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C3,1,7,2021_CH_76,Concrete,True,1223.124917,1337.947608,114.82269099999985,1219.624917,1236.3249170000001,1221.124917,1223.124917,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C3,2,8,2021_LC_26,Concrete,True,1342.323478,1508.203287,165.87980900000002,1338.823478,1355.523478,1340.323478,1342.323478,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C3,3,9,2020_CH_70,Concrete,True,1513.307531,1584.942177,71.63464599999998,1509.807531,1526.507531,1511.307531,1513.307531,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C4,1,10,2018_CH_77,Concrete,True,1641.921509,1735.368168,93.44665899999995,1638.421509,1655.121509,1639.921509,1641.921509,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C4,2,11,2020_CH_56,Concrete,True,1739.399661,1784.75931,45.35964899999999,1735.899661,1752.599661,1737.399661,1739.399661,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C4,3,12,2020_CH_78,Concrete,True,1789.844515,1861.230177,71.38566199999991,1786.344515,1803.044515,1787.844515,1789.844515,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C5,1,13,2020_CH_84,Concrete,True,2064.016694,2120.44002,56.42332600000009,2060.516694,2077.2166939999997,2062.016694,2064.016694,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C5,2,14,2020_CH_59,Concrete,True,2125.758693,2240.887477,115.128784,2122.258693,2138.958693,2123.758693,2125.758693,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,C5,3,15,2017_CH_68,Concrete,True,2244.838457,2314.176527,69.33807000000024,2241.338457,2258.0384569999997,2242.838457,2244.838457,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A1,1,16,2020_LC_31,Abstract,True,2485.429237,2619.478841,134.04960400000027,2481.929237,2498.6292369999996,2483.429237,2485.429237,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A1,2,17,2022_CH_47,Abstract,True,2624.369439,2744.375634,120.00619499999993,2620.869439,2637.569439,2622.369439,2624.369439,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A1,3,18,2022_CH_60,Abstract,True,2749.848854,2842.611346,92.7624920000003,2746.348854,2763.0488539999997,2747.848854,2749.848854,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A2,1,19,2021_CH_51,Abstract,True,2908.267606,2994.970127,86.70252100000016,2904.767606,2921.4676059999997,2906.267606,2908.267606,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A2,2,20,2021_CH_83,Abstract,True,2998.878593,3101.803148,102.92455500000005,2995.378593,3012.0785929999997,2996.878593,2998.878593,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A2,3,21,2022_CH_71,Abstract,True,3107.16997,3201.186171,94.01620099999991,3103.66997,3120.3699699999997,3105.16997,3107.16997,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A3,1,22,2020_CH_77,Abstract,True,3330.235941,3443.081242,112.84530100000029,3326.735941,3343.4359409999997,3328.235941,3330.235941,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A3,2,23,2021_CH_86,Abstract,True,3448.016288,3520.504731,72.48844300000019,3444.516288,3461.2162879999996,3446.016288,3448.016288,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A3,3,24,2019_CH_65,Abstract,True,3525.587895,3640.467497,114.87960199999998,3522.087895,3538.787895,3523.587895,3525.587895,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A4,1,25,2019_CH_64,Abstract,True,3749.839287,3802.341477,52.502190000000155,3746.339287,3763.0392869999996,3747.839287,3749.839287,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A4,2,26,2022_CH_51,Abstract,True,3807.549924,3896.543973,88.9940489999999,3804.049924,3820.7499239999997,3805.549924,3807.549924,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A4,3,27,2021_CH_65,Abstract,True,3902.060141,3964.282511,62.222369999999955,3898.560141,3915.2601409999997,3900.060141,3902.060141,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A5,1,28,2019_CH_56,Abstract,True,4169.987541,4237.872928,67.88538699999935,4166.487541,4183.187541,4167.987541,4169.987541,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A5,2,29,2020_CH_76,Abstract,True,4243.232194,4332.44127,89.2090760000001,4239.732194,4256.432194,4241.232194,4243.232194,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID013,2025-11-18_004,A5,3,30,2021_CH_57,Abstract,True,4337.094159,4396.098962,59.00480299999981,4333.594159,4350.294159,4335.094159,4337.094159,True,True,7,9,7,9,True,,,enem_blocks_PID13_20251118_153529.csv
PID014,2025-11-19_002,A1,1,1,2020_CH_77,Abstract,True,124.64051,261.12741,136.4869,121.14051,137.84051,122.64051,124.64051,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A1,2,2,2022_CH_51,Abstract,True,266.038155,418.603581,152.565426,262.538155,279.238155,264.038155,266.038155,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A1,3,3,2021_CH_51,Abstract,True,423.696739,559.731348,136.03460900000005,420.196739,436.89673899999997,421.696739,423.696739,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A2,1,4,2021_CH_57,Abstract,True,565.781689,635.735764,69.95407499999999,562.281689,578.9816890000001,563.781689,565.781689,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A2,2,5,2022_CH_71,Abstract,True,640.808081,788.244757,147.43667600000003,637.308081,654.0080810000001,638.808081,640.808081,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A2,3,6,2020_LC_31,Abstract,True,791.927051,934.538251,142.61119999999994,788.427051,805.127051,789.927051,791.927051,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A3,1,7,2021_CH_83,Abstract,True,989.388917,1106.744526,117.35560899999996,985.888917,1002.588917,987.388917,989.388917,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A3,2,8,2021_CH_86,Abstract,True,1110.412549,1180.017143,69.60459400000013,1106.912549,1123.612549,1108.412549,1110.412549,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A3,3,9,2022_CH_47,Abstract,True,1184.388916,1379.917421,195.528505,1180.888916,1197.5889160000002,1182.388916,1184.388916,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A4,1,10,2022_CH_60,Abstract,True,1412.835211,1501.73265,88.89743899999985,1409.335211,1426.0352110000001,1410.835211,1412.835211,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A4,2,11,2021_CH_65,Abstract,True,1505.536157,1592.634921,87.09876400000007,1502.036157,1518.736157,1503.536157,1505.536157,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A4,3,12,2020_CH_76,Abstract,True,1596.274754,1738.195167,141.92041300000005,1592.774754,1609.474754,1594.274754,1596.274754,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A5,1,13,2019_CH_56,Abstract,True,1834.984503,1929.665322,94.68081900000016,1831.484503,1848.184503,1832.984503,1834.984503,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A5,2,14,2019_CH_64,Abstract,True,1934.104609,2056.828143,122.7235340000002,1930.604609,1947.304609,1932.104609,1934.104609,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,A5,3,15,2019_CH_65,Abstract,True,2061.497714,2139.965159,78.46744499999977,2057.997714,2074.697714,2059.497714,2061.497714,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,C1,1,16,2017_CH_75,Concrete,True,2257.219513,2389.743417,132.52390400000013,2253.719513,2270.419513,2255.219513,2257.219513,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,C1,2,17,2020_CH_70,Concrete,True,2393.843833,2536.386861,142.54302800000005,2390.343833,2407.0438329999997,2391.843833,2393.843833,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,C1,3,18,2021_LC_26,Concrete,True,2540.542325,2759.450373,218.90804800000024,2537.042325,2553.7423249999997,2538.542325,2540.542325,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,C2,1,19,2020_CH_59,Concrete,True,2769.158563,2875.699187,106.54062400000021,2765.658563,2782.358563,2767.158563,2769.158563,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,C2,2,20,2017_CH_68,Concrete,True,2881.087101,3012.278588,131.19148700000005,2877.587101,2894.287101,2879.087101,2881.087101,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,C2,3,21,2018_CH_77,Concrete,True,3016.144344,3064.36914,48.22479599999997,3012.644344,3029.3443439999996,3014.144344,3016.144344,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,C3,1,22,2020_CH_82,Concrete,True,3192.241758,3256.321585,64.07982700000002,3188.741758,3205.441758,3190.241758,3192.241758,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
PID014,2025-11-19_002,C3,2,23,2018_LC_44,Concrete,True,3259.964594,3349.989947,90.025353,3256.464594,3273.164594,3257.964594,3259.964594,True,True,7,9,7,9,True,,,enem_blocks_PID014_20251119_102835.csv
