participant_id,session_id,block,trial_idx_in_block,trial_idx_global,question_id,question_type,question_start_time,answer_time,answer_latency_sec,epoch_start_time,epoch_end_time,baseline_start_time,baseline_end_time,analysis_window_start_sec,analysis_window_end_sec,source_log,included_step5_analysis,front_roi_mean,back_roi_mean,front_n_channels,back_n_channels,front_channels_used,back_channels_used
PID011,2025-11-18_002,C3,1,7,2017_CH_75,Concrete,1092.974801,1146.24003,53.26522899999986,1089.474801,1106.1748010000001,1090.974801,1092.974801,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-1.2814540981335494e-06,-7.122803625295329e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,C3,2,8,2021_LC_26,Concrete,1150.761012,1298.116484,147.35547199999996,1147.261012,1163.961012,1148.761012,1150.761012,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-1.839976887120497e-07,1.0381473448084196e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,C3,3,9,2020_CH_70,Concrete,1303.45102,1372.805186,69.35416600000008,1299.95102,1316.65102,1301.45102,1303.45102,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,5.318329701003427e-07,3.371779712197528e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,C4,1,10,2017_CH_69,Concrete,1514.353657,1571.039165,56.6855079999998,1510.853657,1527.5536570000002,1512.353657,1514.353657,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,2.5282821334035987e-08,2.921502165027519e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,C4,2,11,2021_CH_76,Concrete,1574.845892,1662.125703,87.27981099999988,1571.345892,1588.045892,1572.845892,1574.845892,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,6.133767337020457e-08,2.086997241540434e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,C4,3,12,2021_CH_46,Concrete,1667.468671,1759.57652,92.10784899999999,1663.968671,1680.6686710000001,1665.468671,1667.468671,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,9.553934447752966e-08,4.446803890718029e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,C5,1,13,2017_CH_68,Concrete,1934.899721,1996.541131,61.64140999999995,1931.399721,1948.099721,1932.899721,1934.899721,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-7.531592051984923e-07,-5.916639277425848e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,C5,2,14,2020_CH_84,Concrete,2001.75411,2039.666853,37.912742999999864,1998.25411,2014.9541100000001,1999.75411,2001.75411,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,1.4306439751936993e-07,1.6939262805323566e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,C5,3,15,2018_CH_77,Concrete,2043.240467,2121.987164,78.74669700000004,2039.740467,2056.440467,2041.240467,2043.240467,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-1.0215934039230806e-07,1.221819446183493e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A1,1,16,2021_CH_57,Abstract,2355.765219,2395.911109,40.145890000000236,2352.265219,2368.9652189999997,2353.765219,2355.765219,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-5.473588034208491e-07,-7.522393648691131e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A1,2,17,2021_CH_83,Abstract,2400.950516,2465.181645,64.23112900000024,2397.450516,2414.1505159999997,2398.950516,2400.950516,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,3.2592840710745783e-07,2.1631925456478022e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A1,3,18,2022_CH_51,Abstract,2470.175215,2515.275263,45.10004799999979,2466.675215,2483.375215,2468.175215,2470.175215,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-2.343472237693283e-07,9.589981290259746e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A2,1,19,2019_CH_56,Abstract,2774.758882,2854.070628,79.31174599999986,2771.258882,2787.958882,2772.758882,2774.758882,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,2.3010921408495764e-07,1.431714179053033e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A2,2,20,2019_CH_64,Abstract,2857.959553,2898.513454,40.55390099999977,2854.459553,2871.159553,2855.959553,2857.959553,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-2.2939296463278806e-07,-1.668149322640509e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A2,3,21,2020_LC_31,Abstract,2903.704543,2982.917813,79.2132700000002,2900.204543,2916.9045429999996,2901.704543,2903.704543,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-7.146057522371233e-08,-3.476043305099821e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A3,1,22,2021_CH_65,Abstract,3196.320523,3230.429401,34.108878000000004,3192.820523,3209.5205229999997,3194.320523,3196.320523,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-2.5729408900671454e-07,2.8146617970109335e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A3,2,23,2022_CH_60,Abstract,3234.032225,3277.304962,43.272737000000234,3230.532225,3247.2322249999997,3232.032225,3234.032225,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,2.1340434994915052e-07,-8.920366190350543e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A3,3,24,2019_CH_65,Abstract,3282.144971,3337.044687,54.8997159999999,3278.644971,3295.344971,3280.144971,3282.144971,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,8.15616703246951e-08,-8.013790637868214e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A4,1,25,2021_CH_86,Abstract,3617.400575,3659.143814,41.7432389999999,3613.900575,3630.600575,3615.400575,3617.400575,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-2.579205851166589e-07,-5.533367181941088e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A4,2,26,2020_CH_77,Abstract,3664.144974,3790.757471,126.61249700000008,3660.644974,3677.3449739999996,3662.144974,3664.144974,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,1.3222983715596318e-07,5.355581811462173e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A4,3,27,2020_CH_76,Abstract,3794.367124,3852.580525,58.213400999999976,3790.867124,3807.5671239999997,3792.367124,3794.367124,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-6.913647876566706e-08,-2.987540482924378e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A5,1,28,2022_CH_47,Abstract,4039.046175,4092.408293,53.36211800000001,4035.546175,4052.2461749999998,4037.046175,4039.046175,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-4.437810980142381e-07,-4.009542616184697e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A5,2,29,2021_CH_51,Abstract,4095.945712,4184.578248,88.63253599999962,4092.445712,4109.1457120000005,4093.945712,4095.945712,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-5.4236316385615645e-08,-5.157047253716558e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID011,2025-11-18_002,A5,3,30,2022_CH_71,Abstract,4189.098701,4258.032538,68.9338370000005,4185.598701,4202.298701,4187.098701,4189.098701,7.0,11.0,enem_blocks_PID11_20251118_110941.csv,True,-4.877239708404939e-07,-3.237851233017419e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo
PID012,2025-11-18_003,A1,1,1,2021_CH_86,Abstract,288.927097,379.749189,90.822092,285.427097,302.127097,286.927097,288.927097,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,2.0927762307704552e-07,3.805173825023975e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A1,2,2,2020_LC_31,Abstract,385.10357,497.181683,112.07811300000003,381.60357,398.30357,383.10357,385.10357,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,1.4154156316092187e-07,5.675917317638314e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A1,3,3,2019_CH_64,Abstract,500.977793,557.855232,56.87743899999998,497.477793,514.1777930000001,498.977793,500.977793,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,-5.657187538881819e-08,2.686401328045722e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A2,1,4,2019_CH_56,Abstract,710.508833,816.463516,105.95468300000005,707.008833,723.708833,708.508833,710.508833,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,2.1081795870369637e-07,4.871912075132785e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A2,2,5,2022_CH_60,Abstract,820.993057,894.169396,73.17633899999998,817.493057,834.1930570000001,818.993057,820.993057,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,9.130563780412122e-08,5.38456848519453e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A2,3,6,2021_CH_51,Abstract,898.788947,979.055375,80.26642800000002,895.288947,911.988947,896.788947,898.788947,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,3.3249082444924975e-08,5.147426534061037e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A3,1,7,2022_CH_47,Abstract,1132.491227,1245.346479,112.85525200000006,1128.991227,1145.691227,1130.491227,1132.491227,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,1.5321962818479556e-07,2.8371901828943596e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A3,2,8,2019_CH_65,Abstract,1249.020663,1347.897806,98.87714299999993,1245.520663,1262.220663,1247.020663,1249.020663,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,-3.5002341147185807e-07,-6.686462371390342e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A3,3,9,2022_CH_51,Abstract,1351.902507,1511.055357,159.15284999999994,1348.402507,1365.102507,1349.902507,1351.902507,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,-3.3777714372311495e-07,-4.6219158611714457e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A4,1,10,2022_CH_71,Abstract,1553.737965,1664.614433,110.87646799999993,1550.237965,1566.937965,1551.737965,1553.737965,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,-1.0254496208270466e-08,-1.367529178533347e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A4,2,11,2021_CH_57,Abstract,1669.417333,1744.885971,75.46863799999983,1665.917333,1682.6173330000001,1667.417333,1669.417333,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,2.3259046567651158e-08,4.458577561999052e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A4,3,12,2020_CH_77,Abstract,1748.955954,1840.870782,91.91482799999994,1745.455954,1762.155954,1746.955954,1748.955954,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,1.3030940516287784e-07,1.932949083943878e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A5,1,13,2021_CH_65,Abstract,1973.968377,2074.584394,100.61601700000006,1970.468377,1987.168377,1971.968377,1973.968377,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,9.90262890900986e-08,-7.183133529802244e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A5,2,14,2021_CH_83,Abstract,2079.041791,2159.435705,80.39391399999977,2075.541791,2092.241791,2077.041791,2079.041791,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,-2.1932996912323333e-07,-3.4676509101795224e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,A5,3,15,2020_CH_76,Abstract,2163.110585,2256.570899,93.46031399999993,2159.610585,2176.3105849999997,2161.110585,2163.110585,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,-1.1490863555455256e-07,3.985439112674798e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C1,1,16,2021_LC_26,Concrete,2397.352639,2550.791356,153.438717,2393.852639,2410.552639,2395.352639,2397.352639,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,2.7352287224754668e-08,7.296966782627415e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C1,2,17,2020_CH_78,Concrete,2555.453253,2599.999611,44.546358000000055,2551.953253,2568.653253,2553.453253,2555.453253,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,9.090672526081111e-08,-1.0486327050099575e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C1,3,18,2018_CH_77,Concrete,2605.270177,2700.517377,95.24720000000025,2601.770177,2618.4701769999997,2603.270177,2605.270177,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,4.64951365173434e-09,1.7640175805342397e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C2,1,19,2020_CH_56,Concrete,2818.067874,2848.17728,30.109406000000035,2814.567874,2831.2678739999997,2816.067874,2818.067874,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,6.718515545133667e-08,-1.9297178655484714e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C2,2,20,2020_CH_82,Concrete,2852.690712,2930.981817,78.29110499999979,2849.190712,2865.890712,2850.690712,2852.690712,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,1.7984374474207832e-07,3.082762852604838e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C2,3,21,2020_CH_84,Concrete,2935.252296,3035.281855,100.02955900000006,2931.752296,2948.452296,2933.252296,2935.252296,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,7.541173688079772e-09,4.0875934109333266e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C3,1,22,2018_LC_44,Concrete,3240.598519,3317.904456,77.30593700000009,3237.098519,3253.798519,3238.598519,3240.598519,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,-3.1890200391019936e-08,-8.936314545149682e-09,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C3,2,23,2021_CH_76,Concrete,3323.394734,3507.774411,184.3796769999999,3319.894734,3336.594734,3321.394734,3323.394734,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,-6.227856390025571e-08,-3.9551588602537996e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C3,3,24,2020_CH_70,Concrete,3513.292213,3617.822252,104.53003899999976,3509.792213,3526.492213,3511.292213,3513.292213,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,1.4657903976568135e-07,4.154769406214644e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C4,1,25,2020_CH_59,Concrete,3661.356117,3752.267665,90.91154800000004,3657.856117,3674.5561169999996,3659.356117,3661.356117,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,5.661500801443492e-08,-1.4486728335248457e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C4,2,26,2017_CH_47,Concrete,3756.455156,3814.425711,57.97055499999988,3752.955156,3769.655156,3754.455156,3756.455156,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,-8.075530813463307e-08,-1.6407603406393694e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
PID012,2025-11-18_003,C4,3,27,2021_CH_46,Concrete,3818.692216,3941.571963,122.87974699999995,3815.192216,3831.8922159999997,3816.692216,3818.692216,7.0,11.0,enem_blocks_PID12_20251118_141329.csv,True,1.2310186433902675e-09,3.1468814038869066e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo
