participant_id,session_id,block,global_block_order,block_half,block_half_label,trial_idx_in_block,within_block_position,trial_idx_global,cumulative_trial_order,question_id,condition,condition_abstract,order_condition,order_condition_label,condition_order_abstract_first,response_time_sec,front_roi_mean_variable_lag4,back_roi_mean_variable_lag4,front_roi_mean,z_log_total_word_count,z_enem_correctness,included_step9_model,question_start_time,answer_time,next_question_onset_time,raw_duration_sec,baseline_start_time,baseline_end_time,front_hbo_n_channels,back_hbo_n_channels,front_hbo_channels,back_hbo_channels,total_word_count,sentence_count,sentence_length,enem_correctness,participant_correct,z_sentence_count,z_sentence_length,z_log_response_time_sec,participant_code,question_code,primary_lag_sec,primary_window_start_time,primary_window_end_time,primary_window_duration_sec,primary_window_raw_end_time,primary_window_truncated,primary_truncation_reason,truncated_by_next_onset,truncated_by_recording_end,truncated_by_cap,included_primary_pre_session_filter,primary_exclusion_reason_code,primary_exclusion_reason_detail,lag_3_window_start_time,lag_3_window_end_time,lag_3_window_duration_sec,lag_3_window_truncated,lag_3_truncation_reason,lag_4_window_start_time,lag_4_window_end_time,lag_4_window_duration_sec,lag_4_window_truncated,lag_4_truncation_reason,lag_5_window_start_time,lag_5_window_end_time,lag_5_window_duration_sec,lag_5_window_truncated,lag_5_truncation_reason,cap16_window_start_time,cap16_window_end_time,cap16_window_duration_sec,cap16_window_truncated,cap16_truncation_reason,dissociation_roi_mean_variable_lag4,front_roi_mean_variable_lag_3,included_lag_3_sensitivity,front_roi_mean_variable_lag_4,included_lag_4_sensitivity,front_roi_mean_variable_lag_5,included_lag_5_sensitivity,front_roi_mean_variable_cap16,included_cap16_sensitivity,included_primary_session,included_primary_model,included_lag_3_model,included_lag_4_model,included_lag_5_model,included_cap16_model,trial_idx_global_step2
PID007,2025-11-13_001,C5,5,0.0,Early blocks (1-5),3,3,15,15,2017_CH_69,Concrete,0.0,ConcreteFirst,Concrete First,0.0,86.18544799999972,-4.522222501378684e-09,-5.852586853602629e-08,-1.1235003789254673e-07,-0.4260686437746248,-0.7521308608059422,True,2086.083488,2172.268936,2358.485694,86.18544799999972,2084.083488,2086.083488,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,62.0,4.0,15.5,0.283977091362474,0.0,0.1222536666775781,-0.8094294574643227,0.1154767989825381,5,2,4.0,2090.083488,2176.268936,86.18544799999972,2176.268936,False,,False,False,False,True,,,2089.083488,2175.268936,86.18544799999972,False,,2090.083488,2176.268936,86.18544799999972,False,,2091.083488,2177.268936,86.18544799999972,False,,2090.083488,2102.083488,12.0,True,next_onset,5.40036460346476e-08,-5.766310260195357e-09,True,-4.522222501378684e-09,True,1.2505902755087e-11,True,-1.2543086824684674e-07,True,True,True,True,True,True,True,15
PID007,2025-11-13_001,A1,6,1.0,Late blocks (6-10),1,1,16,16,2020_LC_31,Abstract,1.0,ConcreteFirst,Concrete First,0.0,73.54413999999997,-1.6769199930485363e-08,-3.1567314383219615e-07,1.9261904512854285e-07,1.2969024283525536,0.491072224108366,True,2358.485694,2432.029834,2436.929489,73.54413999999997,2356.485694,2358.485694,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,127.0,5.0,25.4,0.4478960422147685,1.0,0.5355325713266238,-0.1895531397368273,-0.247717047779793,5,17,4.0,2362.485694,2436.029834,73.54413999999997,2436.029834,False,,False,False,False,True,,,2361.485694,2435.029834,73.54413999999997,False,,2362.485694,2436.029834,73.54413999999997,False,,2363.485694,2436.429489,72.94379500000014,True,next_onset,2362.485694,2374.485694,12.0,True,next_onset,2.989039439017108e-07,-1.3149230402191572e-08,True,-1.6769199930485363e-08,True,-2.0028200710368843e-08,True,2.191570231541788e-07,True,True,True,True,True,True,True,16
PID007,2025-11-13_001,A1,6,1.0,Late blocks (6-10),2,2,17,17,2022_CH_71,Abstract,1.0,ConcreteFirst,Concrete First,0.0,120.43021799999995,7.011147650454525e-08,-2.715510357355311e-07,8.42041202460499e-08,-0.5452427221661849,0.4620415654524358,True,2436.929489,2557.359707,2562.509701,120.43021799999995,2434.929489,2436.929489,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,59.0,3.0,19.67,0.444068288594161,1.0,-0.2910252379714675,-0.5483300387851654,0.881564554742473,5,29,4.0,2440.929489,2561.359707,120.43021799999995,2561.359707,False,,False,False,False,True,,,2439.929489,2560.359707,120.43021799999995,False,,2440.929489,2561.359707,120.43021799999995,False,,2441.929489,2562.009701,120.08021199999985,True,next_onset,2440.929489,2452.929489,12.0,True,next_onset,3.416625122400764e-07,6.754182832102037e-08,True,7.011147650454525e-08,True,7.036016612882371e-08,True,1.442603531038939e-07,True,True,True,True,True,True,True,17
PID007,2025-11-13_001,A1,6,1.0,Late blocks (6-10),3,3,18,18,2020_CH_77,Abstract,1.0,ConcreteFirst,Concrete First,0.0,97.13385000000017,-6.980622297239424e-08,-4.2630014375696246e-08,1.7898941561462165e-07,0.1561746054758361,-0.6844944649159799,True,2562.509701,2659.643551,2781.015294,97.13385000000017,2560.509701,2562.509701,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,79.0,1.0,79.0,0.2928950929249277,1.0,-1.117583047269559,3.1665449037170874,0.3893076322855136,5,13,4.0,2566.509701,2663.643551,97.13385000000017,2663.643551,False,,False,False,False,True,,,2565.509701,2662.643551,97.13385000000017,False,,2566.509701,2663.643551,97.13385000000017,False,,2567.509701,2664.643551,97.13385000000017,False,,2566.509701,2578.509701,12.0,True,next_onset,-2.7176208596697986e-08,-6.947119773119664e-08,True,-6.980622297239424e-08,True,-7.095094296981908e-08,True,2.1734650474347414e-07,True,True,True,True,True,True,True,18
PID007,2025-11-13_001,A2,7,1.0,Late blocks (6-10),1,1,19,19,2022_CH_47,Abstract,1.0,ConcreteFirst,Concrete First,0.0,98.72609300000022,-4.832328944278309e-07,-3.1253498302796705e-08,1.9544070100963048e-07,1.0374217805060666,0.6865312817739867,True,2781.015294,2879.741387,2885.047398,98.72609300000022,2779.015294,2781.015294,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,114.0,4.0,28.5,0.4736677315356127,0.0,0.1222536666775781,0.0045495456121864,0.4265378808470305,5,26,4.0,2785.015294,2883.741387,98.72609300000022,2883.741387,False,,False,False,False,True,,,2784.015294,2882.741387,98.72609300000022,False,,2785.015294,2883.741387,98.72609300000022,False,,2786.015294,2884.547398,98.53210400000034,True,next_onset,2785.015294,2797.015294,12.0,True,next_onset,-4.519793961250342e-07,-4.847955784007127e-07,True,-4.832328944278309e-07,True,-4.883756051449719e-07,True,1.881021465485425e-07,True,True,True,True,True,True,True,19
PID007,2025-11-13_001,A2,7,1.0,Late blocks (6-10),2,2,20,20,2022_CH_60,Abstract,1.0,ConcreteFirst,Concrete First,0.0,145.38686000000007,-1.0532504398508026e-07,2.8720706294392543e-08,-5.3107524583120895e-08,0.4425668985007616,0.5286921676923586,True,2885.047398,3030.434258,3035.860062,145.38686000000007,2883.047398,2885.047398,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,89.0,4.0,22.25,0.4528563111830808,0.0,0.1222536666775781,-0.3867865135592122,1.3127924724541242,5,28,4.0,2889.047398,3034.434258,145.38686000000007,3034.434258,False,,False,False,False,True,,,2888.047398,3033.434258,145.38686000000007,False,,2889.047398,3034.434258,145.38686000000007,False,,2890.047398,3035.360062,145.31266400000004,True,next_onset,2889.047398,2901.047398,12.0,True,next_onset,-1.3404575027947278e-07,-1.0685515225385128e-07,True,-1.0532504398508026e-07,True,-1.0394569268915395e-07,True,-5.18373448603733e-08,True,True,True,True,True,True,True,20
PID007,2025-11-13_001,A2,7,1.0,Late blocks (6-10),3,3,21,21,2021_CH_83,Abstract,1.0,ConcreteFirst,Concrete First,0.0,72.92802399999982,-3.549022396732908e-07,-1.1831580139682757e-07,5.047570376586644e-08,1.1606719436386206,0.3913544668532575,True,3035.860062,3108.788086,3202.492327,72.92802399999982,3033.860062,3035.860062,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,120.0,3.0,40.0,0.4347480454401885,1.0,-0.2910252379714675,0.7246078944875599,-0.2669804323247214,5,23,4.0,3039.860062,3112.788086,72.92802399999982,3112.788086,False,,False,False,False,True,,,3038.860062,3111.788086,72.92802399999982,False,,3039.860062,3112.788086,72.92802399999982,False,,3040.860062,3113.788086,72.92802399999982,False,,3039.860062,3051.860062,12.0,True,next_onset,-2.365864382764633e-07,-3.503390495591207e-07,True,-3.549022396732908e-07,True,-3.617607934808178e-07,True,7.105301284685692e-08,True,True,True,True,True,True,True,21
PID007,2025-11-13_001,A3,8,1.0,Late blocks (6-10),1,1,22,22,2021_CH_51,Abstract,1.0,ConcreteFirst,Concrete First,0.0,88.15318000000025,-1.4583614512697726e-07,-1.286442160730752e-07,-7.393472140856756e-09,-0.6706373311158704,0.6512534794066687,True,3202.492327,3290.645507,3294.616782,88.15318000000025,3200.492327,3202.492327,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,56.0,3.0,18.67,0.4690162788304226,0.0,-0.2910252379714675,-0.6109438082525892,0.1671676177242932,5,19,4.0,3206.492327,3294.116782,87.62445500000013,3294.645507,True,next_onset,True,False,False,True,,,3205.492327,3293.645507,88.15318000000025,False,,3206.492327,3294.116782,87.62445500000013,True,next_onset,3207.492327,3294.116782,86.62445500000013,True,next_onset,3206.492327,3218.492327,12.0,True,next_onset,-1.719192905390205e-08,-1.4534581422443106e-07,True,-1.4583614512697726e-07,True,-1.4838155124464405e-07,True,-9.537133267531148e-09,True,True,True,True,True,True,True,22
PID007,2025-11-13_001,A3,8,1.0,Late blocks (6-10),2,2,23,23,2020_CH_76,Abstract,1.0,ConcreteFirst,Concrete First,0.0,104.84436899999992,-2.3073530065527002e-07,-2.2053166082590934e-07,9.522230236341124e-08,0.1255646198243954,-0.511405592177757,True,3294.616782,3399.461151,3403.74334,104.84436899999992,3292.616782,3294.616782,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,78.0,6.0,13.0,0.315717226144949,0.0,0.9488114759756696,-0.965963881132882,0.5642168995939262,5,12,4.0,3298.616782,3403.24334,104.62655799999992,3403.461151,True,next_onset,True,False,False,True,,,3297.616782,3402.461151,104.84436899999992,False,,3298.616782,3403.24334,104.62655799999992,True,next_onset,3299.616782,3403.24334,103.62655799999992,True,next_onset,3298.616782,3310.616782,12.0,True,next_onset,-1.0203639829360628e-08,-2.270015072767493e-07,True,-2.3073530065527002e-07,True,-2.3214707028289443e-07,True,7.574038867120989e-08,True,True,True,True,True,True,True,23
PID007,2025-11-13_001,A3,8,1.0,Late blocks (6-10),3,3,24,24,2021_CH_65,Abstract,1.0,ConcreteFirst,Concrete First,0.0,100.70141599999988,1.1111798339557375e-07,-5.3823033096519364e-08,1.1107420489067049e-07,-0.1344565412126754,2.301474938515612,True,3403.74334,3504.444756,3623.659073,100.70141599999988,3401.74334,3403.74334,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,70.0,3.0,23.33,0.6866014614393652,1.0,-0.2910252379714675,-0.3191636425343946,0.4718996415066261,5,21,4.0,3407.74334,3508.444756,100.70141599999988,3508.444756,False,,False,False,False,True,,,3406.74334,3507.444756,100.70141599999988,False,,3407.74334,3508.444756,100.70141599999988,False,,3408.74334,3509.444756,100.70141599999988,False,,3407.74334,3419.74334,12.0,True,next_onset,1.649410164920931e-07,9.961261634396048e-08,True,1.1111798339557375e-07,True,9.848404411072445e-08,True,8.254832412997255e-08,True,True,True,True,True,True,True,24
PID007,2025-11-13_001,A4,9,1.0,Late blocks (6-10),1,1,25,25,2021_CH_86,Abstract,1.0,ConcreteFirst,Concrete First,0.0,81.4375170000003,5.235072963440872e-07,-6.91753610704006e-08,7.393229360983577e-07,-0.5048577147492145,1.3097621052999473,True,3623.659073,3705.09659,3709.065507,81.4375170000003,3621.659073,3623.659073,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,60.0,1.0,60.0,0.5558420311097073,1.0,-1.117583047269559,1.9768832838360355,-0.0142739013550065,5,24,4.0,3627.659073,3708.565507,80.90643399999999,3709.09659,True,next_onset,True,False,False,True,,,3626.659073,3708.09659,81.4375170000003,False,,3627.659073,3708.565507,80.90643399999999,True,next_onset,3628.659073,3708.565507,79.90643399999999,True,next_onset,3627.659073,3639.659073,12.0,True,next_onset,5.926826574144878e-07,5.213062828693867e-07,True,5.235072963440872e-07,True,5.167777997212199e-07,True,6.626707005559484e-07,True,True,True,True,True,True,True,25
PID007,2025-11-13_001,A4,9,1.0,Late blocks (6-10),2,2,26,26,2019_CH_64,Abstract,1.0,ConcreteFirst,Concrete First,0.0,49.50499200000013,1.7505703915252185e-07,-1.43162389804268e-07,1.8092747506775363e-07,0.8851540163061837,1.676860146097159,True,3709.065507,3758.570499,3762.807294,49.50499200000013,3707.065507,3709.065507,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,107.0,11.0,9.73,0.604244682645566,1.0,3.015205999220897,-1.170710907291358,-1.1540377221716551,5,7,4.0,3713.065507,3762.307294,49.24178700000039,3762.570499,True,next_onset,True,False,False,True,,,3712.065507,3761.570499,49.50499200000013,False,,3713.065507,3762.307294,49.24178700000039,True,next_onset,3714.065507,3762.307294,48.24178700000039,True,next_onset,3713.065507,3725.065507,12.0,True,next_onset,3.182194289567898e-07,1.7067835580720118e-07,True,1.7505703915252185e-07,True,1.764534456149947e-07,True,1.1868112498057807e-07,True,True,True,True,True,True,True,26
PID007,2025-11-13_001,A4,9,1.0,Late blocks (6-10),3,3,27,27,2019_CH_56,Abstract,1.0,ConcreteFirst,Concrete First,0.0,64.70332999999982,-2.694363926152781e-07,9.151150874388852e-08,4.5265267732706863e-08,-0.0667661106566081,0.0717737519545465,True,3762.807294,3827.510624,4053.291684,64.70332999999982,3760.807294,3762.807294,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,72.0,2.0,36.0,0.3926106536218327,1.0,-0.7043041426205131,0.4741528166178648,-0.5409755251925608,5,6,4.0,3766.807294,3831.510624,64.70332999999982,3831.510624,False,,False,False,False,True,,,3765.807294,3830.510624,64.70332999999982,False,,3766.807294,3831.510624,64.70332999999982,False,,3767.807294,3832.510624,64.70332999999982,False,,3766.807294,3778.807294,12.0,True,next_onset,-3.609479013591666e-07,-2.660726044217757e-07,True,-2.694363926152781e-07,True,-2.959229266951988e-07,True,4.6491748800271656e-08,True,True,True,True,True,True,True,27
PID007,2025-11-13_001,A5,10,1.0,Late blocks (6-10),1,1,28,28,2021_CH_57,Abstract,1.0,ConcreteFirst,Concrete First,0.0,95.5848960000003,9.050678722903407e-08,2.6111778251070394e-08,2.713337508121664e-07,-1.2501139118066624,-0.5984069705038608,True,4053.291684,4148.87658,4154.227888,95.5848960000003,4051.291684,4053.291684,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,44.0,2.0,22.0,0.304245910773413,0.0,-0.7043041426205131,-0.4024399559260681,0.3524992648946964,5,20,4.0,4057.291684,4152.87658,95.5848960000003,4152.87658,False,,False,False,False,True,,,4056.291684,4151.87658,95.5848960000003,False,,4057.291684,4152.87658,95.5848960000003,False,,4058.291684,4153.727888,95.43620400000054,True,next_onset,4057.291684,4069.291684,12.0,True,next_onset,6.439500897796368e-08,8.96358540572438e-08,True,9.050678722903407e-08,True,9.01165550665122e-08,True,2.769597851029831e-07,True,True,True,True,True,True,True,28
PID007,2025-11-13_001,A5,10,1.0,Late blocks (6-10),2,2,29,29,2019_CH_65,Abstract,1.0,ConcreteFirst,Concrete First,0.0,77.68471499999941,-1.4207597308133593e-07,-1.47366337220883e-07,-1.4896594031921228e-08,0.4154157465811737,-0.3021956459204002,True,4154.227888,4231.912603,4237.065422,77.68471499999941,4152.227888,4154.227888,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,88.0,3.0,29.33,0.3433019991514724,1.0,-0.2910252379714675,0.0565189742701481,-0.1222998214648939,5,8,4.0,4158.227888,4235.912603,77.68471499999941,4235.912603,False,,False,False,False,True,,,4157.227888,4234.912603,77.68471499999941,False,,4158.227888,4235.912603,77.68471499999941,False,,4159.227888,4236.565422,77.33753399999932,True,next_onset,4158.227888,4170.227888,12.0,True,next_onset,5.2903641395470774e-09,-1.2780926704076906e-07,True,-1.4207597308133593e-07,True,-1.4253194085882236e-07,True,-7.597398033116383e-08,True,True,True,True,True,True,True,29
PID007,2025-11-13_001,A5,10,1.0,Late blocks (6-10),3,3,30,30,2022_CH_51,Abstract,1.0,ConcreteFirst,Concrete First,0.0,81.65056499999992,1.3253037290096264e-07,-5.144444399061532e-08,1.4638660425365221e-07,0.4959657933609324,-0.9765675923399836,True,4237.065422,4318.715987,4481.089395965956,81.65056499999992,4235.065422,4237.065422,5,6,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,91.0,5.0,18.2,0.2543846345770937,0.0,0.5355325713266238,-0.6403722799022785,-0.0082914644485104,5,27,4.0,4241.065422,4322.715987,81.65056499999992,4322.715987,False,,False,False,False,True,,,4240.065422,4321.715987,81.65056499999992,False,,4241.065422,4322.715987,81.65056499999992,False,,4242.065422,4323.715987,81.65056499999992,False,,4241.065422,4253.065422,12.0,True,next_onset,1.8397481689157799e-07,1.282851100210964e-07,True,1.3253037290096264e-07,True,1.2744205533484824e-07,True,2.0705427718552483e-07,True,True,True,True,True,True,True,30
PID008,2025-11-14_002,A1,1,0.0,Early blocks (1-5),1,1,1,1,2022_CH_60,Abstract,1.0,AbstractFirst,Abstract First,1.0,82.734654,-2.814337897886758e-07,-1.729304022363191e-07,-4.231115426842069e-07,0.4425668985007616,0.5286921676923586,True,196.407522,279.142176,284.438926,82.734654,194.407522,196.407522,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,89.0,4.0,22.25,0.4528563111830808,0.0,0.1222536666775781,-0.3867865135592122,0.0219102163351052,6,28,4.0,200.407522,283.142176,82.734654,283.142176,False,,False,False,False,True,,,199.407522,282.142176,82.734654,False,,200.407522,283.142176,82.734654,False,,201.407522,283.938926,82.53140399999998,True,next_onset,200.407522,212.407522,12.0,True,next_onset,-1.085033875523567e-07,-2.854134430493054e-07,True,-2.814337897886758e-07,True,-2.772696450568273e-07,True,-4.042552229317533e-07,True,True,True,True,True,True,True,1
PID008,2025-11-14_002,A1,1,0.0,Early blocks (1-5),2,2,2,2,2019_CH_64,Abstract,1.0,AbstractFirst,Abstract First,1.0,43.74534700000004,-2.840537929507933e-07,-1.2505992273198606e-06,-2.592744213701276e-07,0.8851540163061837,1.676860146097159,True,284.438926,328.184273,332.244324,43.74534700000004,282.438926,284.438926,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,107.0,11.0,9.73,0.604244682645566,1.0,3.015205999220897,-1.170710907291358,-1.4372559027067044,6,7,4.0,288.438926,331.744324,43.305398000000025,332.184273,True,next_onset,True,False,False,True,,,287.438926,331.184273,43.74534700000004,False,,288.438926,331.744324,43.305398000000025,True,next_onset,289.438926,331.744324,42.305398000000025,True,next_onset,288.438926,300.438926,12.0,True,next_onset,9.665454343690671e-07,-2.7692673667094644e-07,True,-2.840537929507933e-07,True,-2.902416462137207e-07,True,-2.118935986796843e-07,True,True,True,True,True,True,True,2
PID008,2025-11-14_002,A1,1,0.0,Early blocks (1-5),3,3,3,3,2022_CH_51,Abstract,1.0,AbstractFirst,Abstract First,1.0,91.324067,8.002367104305872e-08,2.765108289288788e-07,-7.364560147882807e-08,0.4959657933609324,-0.9765675923399836,True,332.244324,423.568391,617.409937,91.324067,330.244324,332.244324,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,91.0,5.0,18.2,0.2543846345770937,0.0,0.5355325713266238,-0.6403722799022785,0.2480845113794773,6,27,4.0,336.244324,427.568391,91.324067,427.568391,False,,False,False,False,True,,,335.244324,426.568391,91.324067,False,,336.244324,427.568391,91.324067,False,,337.244324,428.568391,91.324067,False,,336.244324,348.244324,12.0,True,next_onset,-1.9648715788582e-07,7.462806718460468e-08,True,8.002367104305872e-08,True,8.45789501287893e-08,True,-4.95948995503224e-08,True,True,True,True,True,True,True,3
PID008,2025-11-14_002,A2,2,0.0,Early blocks (1-5),1,1,4,4,2019_CH_65,Abstract,1.0,AbstractFirst,Abstract First,1.0,63.853748,1.1113779915568234e-08,1.5958397116161697e-07,9.627167322185e-08,0.4154157465811737,-0.3021956459204002,True,617.409937,681.263685,685.103818,63.853748,615.409937,617.409937,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,88.0,3.0,29.33,0.3433019991514724,1.0,-0.2910252379714675,0.0565189742701481,-0.5712403577814258,6,8,4.0,621.409937,684.603818,63.19388100000003,685.263685,True,next_onset,True,False,False,True,,,620.409937,684.263685,63.853748,False,,621.409937,684.603818,63.19388100000003,True,next_onset,622.409937,684.603818,62.19388100000003,True,next_onset,621.409937,633.409937,12.0,True,next_onset,-1.484701912460487e-07,9.8793899981035e-09,True,1.1113779915568234e-08,True,1.2111360344450951e-08,True,-3.434624066652297e-08,True,True,True,True,True,True,True,4
PID008,2025-11-14_002,A2,2,0.0,Early blocks (1-5),2,2,5,5,2021_CH_86,Abstract,1.0,AbstractFirst,Abstract First,1.0,75.37949399999991,-2.049577658164523e-07,-3.31062955574466e-07,-2.331873593802184e-07,-0.5048577147492145,1.3097621052999473,True,685.103818,760.483312,765.842949,75.37949399999991,683.103818,685.103818,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,60.0,1.0,60.0,0.5558420311097073,1.0,-1.117583047269559,1.9768832838360355,-0.1912752484952768,6,24,4.0,689.103818,764.483312,75.37949399999991,764.483312,False,,False,False,False,True,,,688.103818,763.483312,75.37949399999991,False,,689.103818,764.483312,75.37949399999991,False,,690.103818,765.342949,75.23913099999993,True,next_onset,689.103818,701.103818,12.0,True,next_onset,1.261051897580137e-07,-2.0916431386829125e-07,True,-2.049577658164523e-07,True,-2.027598825926701e-07,True,-3.173128006865992e-07,True,True,True,True,True,True,True,5
PID008,2025-11-14_002,A2,2,0.0,Early blocks (1-5),3,3,6,6,2020_CH_76,Abstract,1.0,AbstractFirst,Abstract First,1.0,83.84197700000004,-2.580491226953916e-07,-4.217464482980115e-07,-3.113603302949797e-07,0.1255646198243954,-0.511405592177757,True,765.842949,849.684926,1038.985277,83.84197700000004,763.842949,765.842949,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,78.0,6.0,13.0,0.315717226144949,0.0,0.9488114759756696,-0.965963881132882,0.0523533452855574,6,12,4.0,769.842949,853.684926,83.84197700000004,853.684926,False,,False,False,False,True,,,768.842949,852.684926,83.84197700000004,False,,769.842949,853.684926,83.84197700000004,False,,770.842949,854.684926,83.84197700000004,False,,769.842949,781.842949,12.0,True,next_onset,1.6369732560261998e-07,-2.5852295028220853e-07,True,-2.580491226953916e-07,True,-2.579773612979196e-07,True,-2.1420206880667242e-07,True,True,True,True,True,True,True,6
