participant_id,session_id,block,trial_idx_in_block,trial_idx_global,question_id,question_type,question_start_time,answer_time,question_window_duration_sec,baseline_start_time,baseline_end_time,source_log,session_primary_candidate,front_roi_mean,back_roi_mean,front_n_channels,back_n_channels,front_channels_used,back_channels_used,included_primary_analysis
PID012,2025-11-18_003,A1,3,3,2019_CH_64,Abstract,500.977793,557.855232,56.87743899999998,498.977793,500.977793,enem_blocks_PID12_20251118_141329.csv,True,-1.785698125222212e-07,3.4297067347075874e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A2,1,4,2019_CH_56,Abstract,710.508833,816.463516,105.95468300000005,708.508833,710.508833,enem_blocks_PID12_20251118_141329.csv,True,3.843858188666743e-07,4.516522946045484e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A2,2,5,2022_CH_60,Abstract,820.993057,894.169396,73.17633899999998,818.993057,820.993057,enem_blocks_PID12_20251118_141329.csv,True,7.678353152566694e-08,2.1279752397357098e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A2,3,6,2021_CH_51,Abstract,898.788947,979.055375,80.26642800000002,896.788947,898.788947,enem_blocks_PID12_20251118_141329.csv,True,-4.291113816243274e-08,-2.1547996048103484e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A3,1,7,2022_CH_47,Abstract,1132.491227,1245.346479,112.85525200000006,1130.491227,1132.491227,enem_blocks_PID12_20251118_141329.csv,True,1.4729340005059732e-07,1.9228499344867458e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A3,2,8,2019_CH_65,Abstract,1249.020663,1347.897806,98.87714299999993,1247.020663,1249.020663,enem_blocks_PID12_20251118_141329.csv,True,-2.7482804834628284e-07,-2.7270714701001684e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A3,3,9,2022_CH_51,Abstract,1351.902507,1511.055357,159.15284999999994,1349.902507,1351.902507,enem_blocks_PID12_20251118_141329.csv,True,-4.369916087958351e-08,-9.647209990438103e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A4,1,10,2022_CH_71,Abstract,1553.737965,1664.614433,110.87646799999993,1551.737965,1553.737965,enem_blocks_PID12_20251118_141329.csv,True,-1.4210304140166903e-07,-2.7221973381834555e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A4,2,11,2021_CH_57,Abstract,1669.417333,1744.885971,75.46863799999983,1667.417333,1669.417333,enem_blocks_PID12_20251118_141329.csv,True,5.638499705839964e-08,3.2644421073077684e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A4,3,12,2020_CH_77,Abstract,1748.955954,1840.870782,91.91482799999994,1746.955954,1748.955954,enem_blocks_PID12_20251118_141329.csv,True,2.039168209304126e-07,1.47722817733789e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A5,1,13,2021_CH_65,Abstract,1973.968377,2074.584394,100.61601700000006,1971.968377,1973.968377,enem_blocks_PID12_20251118_141329.csv,True,2.0997185806657638e-07,1.2902018812125265e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A5,2,14,2021_CH_83,Abstract,2079.041791,2159.435705,80.39391399999977,2077.041791,2079.041791,enem_blocks_PID12_20251118_141329.csv,True,-2.349500432393755e-07,-4.3368294830353257e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,A5,3,15,2020_CH_76,Abstract,2163.110585,2256.570899,93.46031399999993,2161.110585,2163.110585,enem_blocks_PID12_20251118_141329.csv,True,-2.6067943049865608e-08,1.5499905301388526e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C1,1,16,2021_LC_26,Concrete,2397.352639,2550.791356,153.438717,2395.352639,2397.352639,enem_blocks_PID12_20251118_141329.csv,True,-2.2810354107234322e-08,-1.3179019824862867e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C1,2,17,2020_CH_78,Concrete,2555.453253,2599.999611,44.546358000000055,2553.453253,2555.453253,enem_blocks_PID12_20251118_141329.csv,True,1.0870326257371122e-07,-9.027394576676247e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C1,3,18,2018_CH_77,Concrete,2605.270177,2700.517377,95.24720000000025,2603.270177,2605.270177,enem_blocks_PID12_20251118_141329.csv,True,1.7206141875404316e-07,2.4338140273468197e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C2,1,19,2020_CH_56,Concrete,2818.067874,2848.17728,30.109406000000035,2816.067874,2818.067874,enem_blocks_PID12_20251118_141329.csv,True,1.558220521232691e-08,-7.810699496909579e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C2,2,20,2020_CH_82,Concrete,2852.690712,2930.981817,78.29110499999979,2850.690712,2852.690712,enem_blocks_PID12_20251118_141329.csv,True,6.363387626232166e-08,2.1649435497287011e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C2,3,21,2020_CH_84,Concrete,2935.252296,3035.281855,100.02955900000006,2933.252296,2935.252296,enem_blocks_PID12_20251118_141329.csv,True,2.2304477532402867e-07,2.0799116103681515e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C3,1,22,2018_LC_44,Concrete,3240.598519,3317.904456,77.30593700000009,3238.598519,3240.598519,enem_blocks_PID12_20251118_141329.csv,True,-5.405877931958207e-08,1.8288250987430757e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C3,2,23,2021_CH_76,Concrete,3323.394734,3507.774411,184.3796769999999,3321.394734,3323.394734,enem_blocks_PID12_20251118_141329.csv,True,7.888364206776377e-08,-1.1598584548476103e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C3,3,24,2020_CH_70,Concrete,3513.292213,3617.822252,104.53003899999976,3511.292213,3513.292213,enem_blocks_PID12_20251118_141329.csv,True,1.8236411223941856e-07,3.974093605003372e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C4,1,25,2020_CH_59,Concrete,3661.356117,3752.267665,90.91154800000004,3659.356117,3661.356117,enem_blocks_PID12_20251118_141329.csv,True,2.602328779679303e-08,-1.2553548899371064e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C4,2,26,2017_CH_47,Concrete,3756.455156,3814.425711,57.97055499999988,3754.455156,3756.455156,enem_blocks_PID12_20251118_141329.csv,True,-5.393378103191283e-08,-7.8319999659806e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C4,3,27,2021_CH_46,Concrete,3818.692216,3941.571963,122.87974699999995,3816.692216,3818.692216,enem_blocks_PID12_20251118_141329.csv,True,-9.534936288989793e-08,1.7127428349577328e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C5,1,28,2017_CH_69,Concrete,4082.936023,4143.95715,61.02112699999998,4080.936023,4082.936023,enem_blocks_PID12_20251118_141329.csv,True,-1.7067209216771326e-07,-1.7221136509096314e-07,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C5,2,29,2017_CH_75,Concrete,4147.829409,4220.745118,72.91570899999988,4145.829409,4147.829409,enem_blocks_PID12_20251118_141329.csv,True,-1.0677778503531367e-07,3.700545049500044e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID012,2025-11-18_003,C5,3,30,2017_CH_68,Concrete,4225.992606,4291.033127,65.0405209999999,4223.992606,4225.992606,enem_blocks_PID12_20251118_141329.csv,True,1.03980362676493e-07,-2.0755500098809878e-08,4,7,S2_D6 hbo;S1_D6 hbo;S5_D6 hbo;S5_D4 hbo,S4_D2 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C1,1,1,2020_CH_82,Concrete,378.921549,448.919179,69.99762999999996,376.921549,378.921549,enem_blocks_PID13_20251118_153529.csv,True,7.004862886455782e-08,7.35892304426542e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C1,2,2,2017_CH_75,Concrete,453.639971,527.158049,73.518078,451.639971,453.639971,enem_blocks_PID13_20251118_153529.csv,True,-7.140472337516648e-08,-1.0720361095257624e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C1,3,3,2021_CH_46,Concrete,531.845879,586.048138,54.202259000000026,529.845879,531.845879,enem_blocks_PID13_20251118_153529.csv,True,-4.0124995325702874e-08,-1.0792123373065269e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C2,1,4,2017_CH_69,Concrete,801.598433,911.714096,110.11566300000004,799.598433,801.598433,enem_blocks_PID13_20251118_153529.csv,True,1.7934889967181466e-08,5.483333934553712e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C2,2,5,2017_CH_47,Concrete,916.233244,996.799617,80.566373,914.233244,916.233244,enem_blocks_PID13_20251118_153529.csv,True,-4.99784043993631e-12,-4.4166796999817556e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C2,3,6,2018_LC_44,Concrete,1000.798419,1091.269927,90.47150800000009,998.798419,1000.798419,enem_blocks_PID13_20251118_153529.csv,True,-1.8965318426329462e-07,-7.975807821756093e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C3,1,7,2021_CH_76,Concrete,1223.124917,1337.947608,114.82269099999985,1221.124917,1223.124917,enem_blocks_PID13_20251118_153529.csv,True,8.251584083716875e-09,9.227865572158207e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C3,2,8,2021_LC_26,Concrete,1342.323478,1508.203287,165.87980900000002,1340.323478,1342.323478,enem_blocks_PID13_20251118_153529.csv,True,-1.1261041170041396e-07,-2.332805493772847e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C3,3,9,2020_CH_70,Concrete,1513.307531,1584.942177,71.63464599999998,1511.307531,1513.307531,enem_blocks_PID13_20251118_153529.csv,True,-4.4079396384939544e-08,-1.3842567299783885e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C4,1,10,2018_CH_77,Concrete,1641.921509,1735.368168,93.44665899999995,1639.921509,1641.921509,enem_blocks_PID13_20251118_153529.csv,True,1.0563976651698366e-07,1.7882655172178738e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C4,2,11,2020_CH_56,Concrete,1739.399661,1784.75931,45.35964899999999,1737.399661,1739.399661,enem_blocks_PID13_20251118_153529.csv,True,-1.2516797524081995e-07,-1.405727852380128e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C4,3,12,2020_CH_78,Concrete,1789.844515,1861.230177,71.38566199999991,1787.844515,1789.844515,enem_blocks_PID13_20251118_153529.csv,True,-1.7829313766307105e-08,-7.404911054226556e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C5,1,13,2020_CH_84,Concrete,2064.016694,2120.44002,56.42332600000009,2062.016694,2064.016694,enem_blocks_PID13_20251118_153529.csv,True,1.1022615047017142e-07,-6.44896388005355e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C5,2,14,2020_CH_59,Concrete,2125.758693,2240.887477,115.128784,2123.758693,2125.758693,enem_blocks_PID13_20251118_153529.csv,True,-1.3592369848737414e-07,-1.629428061847919e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,C5,3,15,2017_CH_68,Concrete,2244.838457,2314.176527,69.33807000000024,2242.838457,2244.838457,enem_blocks_PID13_20251118_153529.csv,True,-2.7175383118678507e-07,3.238018717304085e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A1,1,16,2020_LC_31,Abstract,2485.429237,2619.478841,134.04960400000027,2483.429237,2485.429237,enem_blocks_PID13_20251118_153529.csv,True,2.1198605607178078e-08,5.175404690259116e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A1,2,17,2022_CH_47,Abstract,2624.369439,2744.375634,120.00619499999993,2622.369439,2624.369439,enem_blocks_PID13_20251118_153529.csv,True,-1.7825238843657807e-07,-2.869832062725345e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A1,3,18,2022_CH_60,Abstract,2749.848854,2842.611346,92.7624920000003,2747.848854,2749.848854,enem_blocks_PID13_20251118_153529.csv,True,-2.535034142436124e-07,-7.386260526123481e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A2,1,19,2021_CH_51,Abstract,2908.267606,2994.970127,86.70252100000016,2906.267606,2908.267606,enem_blocks_PID13_20251118_153529.csv,True,1.547424885885616e-07,8.17445611088639e-09,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A2,2,20,2021_CH_83,Abstract,2998.878593,3101.803148,102.92455500000005,2996.878593,2998.878593,enem_blocks_PID13_20251118_153529.csv,True,-1.387581482130435e-07,-4.442836689842873e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A2,3,21,2022_CH_71,Abstract,3107.16997,3201.186171,94.01620099999991,3105.16997,3107.16997,enem_blocks_PID13_20251118_153529.csv,True,-1.2998976967235985e-07,-1.8406415817829706e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A3,1,22,2020_CH_77,Abstract,3330.235941,3443.081242,112.84530100000029,3328.235941,3330.235941,enem_blocks_PID13_20251118_153529.csv,True,-1.298226960729478e-07,-1.3969739509091557e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A3,2,23,2021_CH_86,Abstract,3448.016288,3520.504731,72.48844300000019,3446.016288,3448.016288,enem_blocks_PID13_20251118_153529.csv,True,-2.999261290467015e-08,-2.2982505610179966e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A3,3,24,2019_CH_65,Abstract,3525.587895,3640.467497,114.87960199999998,3523.587895,3525.587895,enem_blocks_PID13_20251118_153529.csv,True,5.2831767472608175e-08,-8.362188205262918e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A4,1,25,2019_CH_64,Abstract,3749.839287,3802.341477,52.502190000000155,3747.839287,3749.839287,enem_blocks_PID13_20251118_153529.csv,True,-1.2809287704977648e-07,-1.2936808863373306e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A4,2,26,2022_CH_51,Abstract,3807.549924,3896.543973,88.9940489999999,3805.549924,3807.549924,enem_blocks_PID13_20251118_153529.csv,True,-6.56228723103271e-08,4.103069824427681e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
PID013,2025-11-18_004,A4,3,27,2021_CH_65,Abstract,3902.060141,3964.282511,62.222369999999955,3900.060141,3902.060141,enem_blocks_PID13_20251118_153529.csv,True,-7.227846391014686e-08,-1.8879403714539222e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,True
