participant_id,session_id,block,trial_idx_in_block,trial_idx_global,question_id,question_type,question_start_time,answer_time,question_window_duration_sec,baseline_start_time,baseline_end_time,source_log,session_primary_candidate,front_roi_mean,back_roi_mean,front_n_channels,back_n_channels,front_channels_used,back_channels_used,included_primary_analysis
PID010,2025-11-14_003,A4,1,25,2022_CH_47,Abstract,3684.472086,3739.688169,55.2160829999998,3682.472086,3684.472086,enem_blocks_PID010_20251114_165001.csv,True,-4.852155431701968e-09,8.826101567541125e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID010,2025-11-14_003,A4,2,26,2021_CH_65,Abstract,3743.223535,3813.324739,70.10120400000005,3741.223535,3743.223535,enem_blocks_PID010_20251114_165001.csv,True,5.672378944389865e-09,3.654326146015077e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID010,2025-11-14_003,A4,3,27,2019_CH_56,Abstract,3818.213234,3912.560204,94.34697000000006,3816.213234,3818.213234,enem_blocks_PID010_20251114_165001.csv,True,5.802654118838103e-08,7.565302945065932e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID010,2025-11-14_003,A5,1,28,2020_CH_77,Abstract,4107.696911,4174.335964,66.63905299999988,4105.696911,4107.696911,enem_blocks_PID010_20251114_165001.csv,True,-3.710748261744998e-08,8.982504784181971e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID010,2025-11-14_003,A5,2,29,2020_LC_31,Abstract,4178.194412,4270.95264,92.7582280000006,4176.194412,4178.194412,enem_blocks_PID010_20251114_165001.csv,True,5.818691074747169e-08,3.021419267102691e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID010,2025-11-14_003,A5,3,30,2021_CH_57,Abstract,4275.587409,4314.529488,38.942079000000376,4273.587409,4275.587409,enem_blocks_PID010_20251114_165001.csv,True,-4.2534011336972235e-08,3.1813513924705124e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C1,1,1,2017_CH_47,Concrete,249.270152,309.187681,59.917529,247.270152,249.270152,enem_blocks_PID11_20251118_110941.csv,True,1.0151783884772772e-09,6.333801794431098e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C1,2,2,2020_CH_56,Concrete,314.540736,374.91169,60.37095400000004,312.540736,314.540736,enem_blocks_PID11_20251118_110941.csv,True,-1.4847722088815597e-08,-2.0873197143631676e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C1,3,3,2020_CH_82,Concrete,379.129437,453.749956,74.620519,377.129437,379.129437,enem_blocks_PID11_20251118_110941.csv,True,4.9659321394844377e-08,1.2742981486917808e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C2,1,4,2020_CH_59,Concrete,672.9102,731.389302,58.47910200000001,670.9102,672.9102,enem_blocks_PID11_20251118_110941.csv,True,-6.877221889338209e-08,4.2666616449510456e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C2,2,5,2018_LC_44,Concrete,735.636555,828.872124,93.23556899999994,733.636555,735.636555,enem_blocks_PID11_20251118_110941.csv,True,-1.3619824901684398e-07,-1.587235735212385e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C2,3,6,2020_CH_78,Concrete,834.392749,871.816222,37.42347300000006,832.392749,834.392749,enem_blocks_PID11_20251118_110941.csv,True,-9.381425565529275e-08,-1.347110469508547e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C3,1,7,2017_CH_75,Concrete,1092.974801,1146.24003,53.26522899999986,1090.974801,1092.974801,enem_blocks_PID11_20251118_110941.csv,True,1.4572529108970895e-07,1.071438899595464e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C3,2,8,2021_LC_26,Concrete,1150.761012,1298.116484,147.35547199999996,1148.761012,1150.761012,enem_blocks_PID11_20251118_110941.csv,True,1.1002033287090213e-07,1.5793511455511935e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C3,3,9,2020_CH_70,Concrete,1303.45102,1372.805186,69.35416600000008,1301.45102,1303.45102,enem_blocks_PID11_20251118_110941.csv,True,1.413871898906806e-07,1.4104157516195608e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C4,1,10,2017_CH_69,Concrete,1514.353657,1571.039165,56.6855079999998,1512.353657,1514.353657,enem_blocks_PID11_20251118_110941.csv,True,3.169601976959115e-08,1.377446757703185e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C4,2,11,2021_CH_76,Concrete,1574.845892,1662.125703,87.27981099999988,1572.845892,1574.845892,enem_blocks_PID11_20251118_110941.csv,True,2.2149057670599466e-07,1.8844619212732716e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C4,3,12,2021_CH_46,Concrete,1667.468671,1759.57652,92.10784899999999,1665.468671,1667.468671,enem_blocks_PID11_20251118_110941.csv,True,-4.1730386185779957e-07,-2.0879532601007819e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C5,1,13,2017_CH_68,Concrete,1934.899721,1996.541131,61.64140999999995,1932.899721,1934.899721,enem_blocks_PID11_20251118_110941.csv,True,5.273008564254778e-08,2.2560913094759798e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C5,2,14,2020_CH_84,Concrete,2001.75411,2039.666853,37.912742999999864,1999.75411,2001.75411,enem_blocks_PID11_20251118_110941.csv,True,-2.2909380956216863e-08,-3.103240050962284e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,C5,3,15,2018_CH_77,Concrete,2043.240467,2121.987164,78.74669700000004,2041.240467,2043.240467,enem_blocks_PID11_20251118_110941.csv,True,1.943851305656814e-07,6.737822503982854e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A1,1,16,2021_CH_57,Abstract,2355.765219,2395.911109,40.145890000000236,2353.765219,2355.765219,enem_blocks_PID11_20251118_110941.csv,True,1.9638149240959673e-08,-1.1441525173838166e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A1,2,17,2021_CH_83,Abstract,2400.950516,2465.181645,64.23112900000024,2398.950516,2400.950516,enem_blocks_PID11_20251118_110941.csv,True,3.366518235072743e-07,1.956201251570637e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A1,3,18,2022_CH_51,Abstract,2470.175215,2515.275263,45.10004799999979,2468.175215,2470.175215,enem_blocks_PID11_20251118_110941.csv,True,3.830561073280389e-07,1.370279688593015e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A2,1,19,2019_CH_56,Abstract,2774.758882,2854.070628,79.31174599999986,2772.758882,2774.758882,enem_blocks_PID11_20251118_110941.csv,True,2.508582827695104e-07,5.8341159886652464e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A2,2,20,2019_CH_64,Abstract,2857.959553,2898.513454,40.55390099999977,2855.959553,2857.959553,enem_blocks_PID11_20251118_110941.csv,True,-4.057281892957876e-07,-7.600913392373168e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A2,3,21,2020_LC_31,Abstract,2903.704543,2982.917813,79.2132700000002,2901.704543,2903.704543,enem_blocks_PID11_20251118_110941.csv,True,4.421841486441045e-08,3.751864869833134e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A3,1,22,2021_CH_65,Abstract,3196.320523,3230.429401,34.108878000000004,3194.320523,3196.320523,enem_blocks_PID11_20251118_110941.csv,True,2.9854893310073443e-07,1.2096544292110218e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A3,2,23,2022_CH_60,Abstract,3234.032225,3277.304962,43.272737000000234,3232.032225,3234.032225,enem_blocks_PID11_20251118_110941.csv,True,-1.3103989028019354e-09,-5.003740488615269e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A3,3,24,2019_CH_65,Abstract,3282.144971,3337.044687,54.8997159999999,3280.144971,3282.144971,enem_blocks_PID11_20251118_110941.csv,True,1.577425397738538e-07,1.90146558705173e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A4,1,25,2021_CH_86,Abstract,3617.400575,3659.143814,41.7432389999999,3615.400575,3617.400575,enem_blocks_PID11_20251118_110941.csv,True,-9.323112825146146e-08,-1.0165977831740908e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A4,2,26,2020_CH_77,Abstract,3664.144974,3790.757471,126.61249700000008,3662.144974,3664.144974,enem_blocks_PID11_20251118_110941.csv,True,2.2308168177113566e-07,6.622556751797901e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A4,3,27,2020_CH_76,Abstract,3794.367124,3852.580525,58.213400999999976,3792.367124,3794.367124,enem_blocks_PID11_20251118_110941.csv,True,6.34740181771906e-08,3.453060925900087e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A5,1,28,2022_CH_47,Abstract,4039.046175,4092.408293,53.36211800000001,4037.046175,4039.046175,enem_blocks_PID11_20251118_110941.csv,True,6.579487901125746e-07,1.0710764252232393e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A5,2,29,2021_CH_51,Abstract,4095.945712,4184.578248,88.63253599999962,4093.945712,4095.945712,enem_blocks_PID11_20251118_110941.csv,True,4.165540789793151e-08,1.6039159505207684e-07,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID011,2025-11-18_002,A5,3,30,2022_CH_71,Abstract,4189.098701,4258.032538,68.9338370000005,4187.098701,4189.098701,enem_blocks_PID11_20251118_110941.csv,True,3.847872040562885e-08,9.13243618454566e-08,7,9,S2_D6 hbr;S2_D4 hbr;S1_D6 hbr;S1_D3 hbr;S5_D6 hbr;S5_D4 hbr;S5_D3 hbr,S4_D2 hbr;S3_D1 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D1 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A1,1,1,2021_CH_86,Abstract,288.927097,379.749189,90.822092,286.927097,288.927097,enem_blocks_PID12_20251118_141329.csv,True,-9.7597766782886e-08,-6.623240746815871e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A1,2,2,2020_LC_31,Abstract,385.10357,497.181683,112.07811300000003,383.10357,385.10357,enem_blocks_PID12_20251118_141329.csv,True,8.172442868860146e-08,1.5716392981034932e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A1,3,3,2019_CH_64,Abstract,500.977793,557.855232,56.87743899999998,498.977793,500.977793,enem_blocks_PID12_20251118_141329.csv,True,8.686845846454627e-08,5.3335349830045314e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A2,1,4,2019_CH_56,Abstract,710.508833,816.463516,105.95468300000005,708.508833,710.508833,enem_blocks_PID12_20251118_141329.csv,True,-8.064809433511377e-08,-1.0614497229563231e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A2,2,5,2022_CH_60,Abstract,820.993057,894.169396,73.17633899999998,818.993057,820.993057,enem_blocks_PID12_20251118_141329.csv,True,1.4258722123254907e-08,-1.2130667189832094e-07,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A2,3,6,2021_CH_51,Abstract,898.788947,979.055375,80.26642800000002,896.788947,898.788947,enem_blocks_PID12_20251118_141329.csv,True,4.811006794140007e-08,1.6380012947053717e-07,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A3,1,7,2022_CH_47,Abstract,1132.491227,1245.346479,112.85525200000006,1130.491227,1132.491227,enem_blocks_PID12_20251118_141329.csv,True,-6.574319037448885e-08,3.2238656259563404e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A3,2,8,2019_CH_65,Abstract,1249.020663,1347.897806,98.87714299999993,1247.020663,1249.020663,enem_blocks_PID12_20251118_141329.csv,True,9.536277217270197e-08,2.277026127085733e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A3,3,9,2022_CH_51,Abstract,1351.902507,1511.055357,159.15284999999994,1349.902507,1351.902507,enem_blocks_PID12_20251118_141329.csv,True,5.9250467650314155e-08,-3.916999214477182e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A4,1,10,2022_CH_71,Abstract,1553.737965,1664.614433,110.87646799999993,1551.737965,1553.737965,enem_blocks_PID12_20251118_141329.csv,True,5.821629680033395e-08,3.655008249381001e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A4,2,11,2021_CH_57,Abstract,1669.417333,1744.885971,75.46863799999983,1667.417333,1669.417333,enem_blocks_PID12_20251118_141329.csv,True,-7.59673627419419e-09,-1.0256433867375985e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A4,3,12,2020_CH_77,Abstract,1748.955954,1840.870782,91.91482799999994,1746.955954,1748.955954,enem_blocks_PID12_20251118_141329.csv,True,-7.935308548507019e-08,-6.713815121819726e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A5,1,13,2021_CH_65,Abstract,1973.968377,2074.584394,100.61601700000006,1971.968377,1973.968377,enem_blocks_PID12_20251118_141329.csv,True,-1.2205960612950474e-07,4.0276416689607754e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A5,2,14,2021_CH_83,Abstract,2079.041791,2159.435705,80.39391399999977,2077.041791,2079.041791,enem_blocks_PID12_20251118_141329.csv,True,7.576494996791314e-08,-1.9116060128476217e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,A5,3,15,2020_CH_76,Abstract,2163.110585,2256.570899,93.46031399999993,2161.110585,2163.110585,enem_blocks_PID12_20251118_141329.csv,True,-2.597037299825714e-08,-1.4618627757522556e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,C1,1,16,2021_LC_26,Concrete,2397.352639,2550.791356,153.438717,2395.352639,2397.352639,enem_blocks_PID12_20251118_141329.csv,True,-2.43090389525951e-08,-1.5410107280418487e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
PID012,2025-11-18_003,C1,2,17,2020_CH_78,Concrete,2555.453253,2599.999611,44.546358000000055,2553.453253,2555.453253,enem_blocks_PID12_20251118_141329.csv,True,-2.5668714815900597e-08,1.7262160304078853e-08,4,7,S2_D6 hbr;S1_D6 hbr;S5_D6 hbr;S5_D4 hbr,S4_D2 hbr;S6_D2 hbr;S6_D1 hbr;S6_D5 hbr;S7_D2 hbr;S7_D5 hbr;S8_D5 hbr,True
