participant_id,session_id,block,trial_idx_in_block,trial_idx_global,question_id,question_type,question_start_time,answer_time,answer_latency_sec,epoch_start_time,epoch_end_time,baseline_start_time,baseline_end_time,analysis_window_start_sec,analysis_window_end_sec,source_log,included_step5_analysis,front_roi_mean,back_roi_mean,front_n_channels,back_n_channels,front_channels_used,back_channels_used,participant_correct,rt_text_to_answer,enem_correctness_step2,item_condition,enem_correctness,total_word_count,sentence_count,sentence_length,log_total_word_count,z_log_total_word_count,z_sentence_count,z_sentence_length,z_enem_correctness,condition,condition_abstract,response_time_sec,response_time_step2_sec,response_time_abs_difference,log_response_time_sec,z_log_response_time_sec,participant_code,question_code,item_condition_matches_trial_condition,eligible_primary_model,primary_model_exclusion_reason
PID001,2025-11-06_008,A4,2,11,2019_CH_64,Abstract,1785.509804,1877.997887,92.48808299999996,1782.009804,1798.709804,1783.509804,1785.509804,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,2.6170393335050424e-07,1.5190843556146246e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,1,92.48808299999996,0.604244682645566,Abstract,0.604244682645566,107,11,9.73,4.672828834461906,0.8851540163061837,3.0152059992208975,-1.170710907291358,1.676860146097159,Abstract,1.0,92.48808299999996,92.48808299999996,0.0,4.527079803786336,0.27708552546163506,0,7,True,True,
PID001,2025-11-06_008,A4,3,12,2020_CH_76,Abstract,1881.657473,1985.396009,103.73853600000008,1878.157473,1894.857473,1879.657473,1881.657473,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,6.153511034697269e-08,-8.940937671094146e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,1,103.73853600000008,0.315717226144949,Abstract,0.315717226144949,78,6,13.0,4.356708826689592,0.12556461982439548,0.9488114759756695,-0.9659638811328821,-0.511405592177757,Abstract,1.0,103.73853600000008,103.73853600000008,0.0,4.641873656620091,0.5399375221390176,0,12,True,True,
PID001,2025-11-06_008,A5,1,13,2021_CH_83,Abstract,2099.357174,2192.395796,93.03862199999958,2095.857174,2112.557174,2097.357174,2099.357174,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,1.000048583679215e-07,-9.848380715725723e-10,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,0,93.03862200000005,0.4347480454401885,Abstract,0.4347480454401885,120,3,40.0,4.787491742782046,1.1606719436386206,-0.2910252379714675,0.7246078944875599,0.3913544668532575,Abstract,1.0,93.03862199999958,93.03862200000005,4.689582056016661e-13,4.533014697266673,0.2906750911296984,0,23,True,True,
PID001,2025-11-06_008,A5,2,14,2019_CH_56,Abstract,2196.258024,2325.276463,129.01843899999994,2192.758024,2209.458024,2194.258024,2196.258024,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,1.506429007762373e-07,6.13868220655987e-08,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,1,129.01843899999994,0.3926106536218327,Abstract,0.3926106536218327,72,2,36.0,4.276666119016055,-0.06676611065660812,-0.7043041426205131,0.47415281661786485,0.07177375195454654,Abstract,1.0,129.01843899999994,129.01843899999994,0.0,4.859955332131507,1.0392953050852907,0,6,True,True,
PID001,2025-11-06_008,A5,3,15,2022_CH_60,Abstract,2329.857554,2492.26589,162.40833599999996,2326.357554,2343.057554,2327.857554,2329.857554,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,-1.360508463876741e-07,-1.448925319881153e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,1,162.40833599999996,0.4528563111830808,Abstract,0.4528563111830808,89,4,22.25,4.48863636973214,0.44256689850076164,0.12225366667757818,-0.3867865135592122,0.5286921676923586,Abstract,1.0,162.40833599999996,162.40833599999996,0.0,5.0901137564594965,1.5663061152751439,0,28,True,True,
PID001,2025-11-06_008,C1,1,16,2017_CH_47,Concrete,2522.053545,2618.745213,96.69166799999994,2518.553545,2535.253545,2520.053545,2522.053545,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,9.729485747017269e-08,-2.1374534050340013e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,1,96.69166799999994,0.527917465166208,Concrete,0.527917465166208,62,2,31.0,4.127134385045092,-0.42606864377462483,-0.7043041426205131,0.16108396928074592,1.0979750828394783,Concrete,0.0,96.69166799999994,96.69166799999994,0.0,4.571527235355036,0.378860105254976,0,0,True,True,
PID001,2025-11-06_008,C1,2,17,2020_CH_70,Concrete,2622.483697,2731.012187,108.52848999999968,2618.983697,2635.683697,2620.483697,2622.483697,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,-6.318748626262546e-08,-2.401547418898313e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,1,108.52849000000016,0.244848972506758,Concrete,0.244848972506758,69,2,34.5,4.23410650459726,-0.16903053883590502,-0.7043041426205131,0.38023216241672914,-1.0488884828831637,Concrete,0.0,108.52848999999968,108.52849000000016,4.831690603168681e-13,4.6870127191574085,0.6432957806449139,0,11,True,True,
PID001,2025-11-06_008,C1,3,18,2018_LC_44,Concrete,2736.461735,2828.261814,91.8000790000001,2732.961735,2749.661735,2734.461735,2736.461735,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,-8.990898165326521e-08,-1.084397909710583e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,0,91.8000790000001,0.2951478999067735,Concrete,0.2951478999067735,132,7,18.86,4.882801922586371,1.389688140576973,1.362090380624715,-0.5990471920537788,-0.6674086028177602,Concrete,0.0,91.8000790000001,91.8000790000001,0.0,4.5196131581925245,0.25998859340153646,0,5,True,True,
PID001,2025-11-06_008,C2,1,19,2020_CH_82,Concrete,2943.143607,3020.432662,77.28905500000019,2939.643607,2956.343607,2941.143607,2943.143607,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,-1.2734764649549786e-07,-1.236962009144766e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,0,77.28905500000019,0.4406437691929831,Concrete,0.4406437691929831,105,7,15.0,4.653960350157523,0.8398158527831238,1.362090380624715,-0.8407363421980346,0.43606913784868967,Concrete,0.0,77.28905500000019,77.28905500000019,0.0,4.347552354365293,-0.13399178725003352,0,15,True,True,
PID001,2025-11-06_008,C2,2,20,2017_CH_75,Concrete,3025.922155,3145.510973,119.58881799999972,3022.422155,3039.122155,3023.922155,3025.922155,7.0,11.0,enem_blocks_PID01_20251106_124958.csv,True,8.440376134124599e-08,-1.0552161782144937e-07,7,9,S2_D6 hbo;S2_D4 hbo;S1_D6 hbo;S1_D3 hbo;S5_D6 hbo;S5_D4 hbo;S5_D3 hbo,S4_D2 hbo;S3_D1 hbo;S6_D2 hbo;S6_D1 hbo;S6_D5 hbo;S7_D2 hbo;S7_D5 hbo;S8_D1 hbo;S8_D5 hbo,0,119.58881799999972,0.1964736904113095,Concrete,0.1964736904113095,109,4,27.25,4.6913478822291435,0.9296525357642281,0.12225366667757818,-0.07371766622209326,-1.4157789468713895,Concrete,0.0,119.58881799999972,119.58881799999972,0.0,4.784059342162323,0.8655106292447002,0,3,True,True,
