model_id,analysis_label,analysis_scope,outcome_variable,outcome_label,covariate_set,model_type,fallback_used,converged,optimizer,n_trials,n_participants,n_questions,condition_term,condition_beta,condition_se,condition_stat,condition_p_value,condition_ci_low,condition_ci_high,residual_variance,participant_random_intercept_variance,question_random_intercept_variance,warning_count,warnings,covariate_1_name,covariate_1_beta,covariate_1_se,covariate_1_stat,covariate_1_p_value,covariate_1_ci_low,covariate_1_ci_high,covariate_2_name,covariate_2_beta,covariate_2_se,covariate_2_stat,covariate_2_p_value,covariate_2_ci_low,covariate_2_ci_high
front_wordcount_difficulty,Sensitivity front ROI mixed model adjusted for log word count and ENEM correctness,sensitivity,front_roi_mean,Front ROI HbO (7-11 s),z_log_total_word_count;z_enem_correctness,MixedLM,False,True,lbfgs,1075,36,30,condition_abstract,2.919973459257318e-08,2.004702996668685e-08,1.4565616273879889,0.1452374264744447,-1.0091722139128248e-08,6.84911913242746e-08,2.994244785075965e-14,2.9142380284448654e-15,5.898153514599793e-14,1,lbfgs: The MLE may be on the boundary of the parameter space.,z_log_total_word_count,-1.1116371724044423e-08,9.31750537899456e-09,-1.1930630862961709,0.2328446669513926,-2.9378346692631988e-08,7.1456032445431425e-09,z_enem_correctness,8.751115382285e-09,9.844362715593195e-09,0.8889468658467325,0.3740316365067399,-1.0543480991026586e-08,2.8045711755596583e-08
