model_id,analysis_label,analysis_scope,outcome_variable,outcome_label,covariate_set,model_type,fallback_used,converged,optimizer,n_trials,n_participants,n_questions,condition_term,condition_beta,condition_se,condition_stat,condition_p_value,condition_ci_low,condition_ci_high,residual_variance,participant_random_intercept_variance,question_random_intercept_variance,warning_count,warnings,covariate_1_name,covariate_1_beta,covariate_1_se,covariate_1_stat,covariate_1_p_value,covariate_1_ci_low,covariate_1_ci_high,covariate_2_name,covariate_2_beta,covariate_2_se,covariate_2_stat,covariate_2_p_value,covariate_2_ci_low,covariate_2_ci_high,mean_window_duration_sec,median_window_duration_sec,min_window_duration_sec,max_window_duration_sec
front_sentencecount,Alternative front ROI duration-aware model adjusted for sentence count and ENEM correctness,alternative,front_roi_mean_variable_lag4,Front ROI HbO variable window,z_sentence_count;z_enem_correctness,MixedLM,False,True,lbfgs,1075,36,30,condition_abstract,1.1948785904442668e-08,2.186007389701612e-08,0.546603179876426,0.5846513839823211,-3.089617163309307e-08,5.4793743441978405e-08,4.65940611727496e-14,7.576491692019231e-15,6.398320453079376e-14,1,lbfgs: The MLE may be on the boundary of the parameter space.,z_sentence_count,-2.5778197701971244e-08,1.0305187000284026e-08,-2.501477916049535,0.012367615554202677,-4.597599307647829e-08,-5.580402327464198e-09,z_enem_correctness,1.3542520764576872e-08,1.108893355675687e-08,1.221264488172981,0.22198589441074668,-8.191389633624237e-09,3.527643116277798e-08,90.01275449116278,82.80123800000001,13.942835999999943,332.15578800000003
