model_id,analysis_label,analysis_scope,outcome_variable,outcome_label,covariate_set,model_type,fallback_used,converged,optimizer,n_trials,n_participants,n_questions,condition_term,condition_beta,condition_se,condition_stat,condition_p_value,condition_ci_low,condition_ci_high,residual_variance,participant_random_intercept_variance,question_random_intercept_variance,warning_count,warnings,covariate_1_name,covariate_1_beta,covariate_1_se,covariate_1_stat,covariate_1_p_value,covariate_1_ci_low,covariate_1_ci_high,covariate_2_name,covariate_2_beta,covariate_2_se,covariate_2_stat,covariate_2_p_value,covariate_2_ci_low,covariate_2_ci_high,mean_window_duration_sec,median_window_duration_sec,min_window_duration_sec,max_window_duration_sec
dissociation_variable_window,Secondary dissociation duration-aware model adjusted for log word count and ENEM correctness,secondary,dissociation_roi_mean_variable_lag4,Front-minus-back HbO variable window,z_log_total_word_count;z_enem_correctness,MixedLM,False,True,lbfgs,1075,36,30,condition_abstract,2.100136379948516e-08,2.103286448122426e-08,0.9985023113819224,0.3180358442203143,-2.0222293075426118e-08,6.222502067439645e-08,3.258522888413812e-14,2.47054922044751e-15,6.529997889256553e-14,1,lbfgs: The MLE may be on the boundary of the parameter space.,z_log_total_word_count,-3.029998962135229e-08,9.775715873336714e-09,-3.0995161903176394,0.0019383698353563695,-4.946004065618877e-08,-1.1139938586515807e-08,z_enem_correctness,1.6908064654847632e-08,1.0328446276049493e-08,1.637038544127933,0.10162241615034322,-3.3353180624662167e-09,3.715144737216148e-08,90.01275449116278,82.80123800000001,13.942835999999943,332.15578800000003
