model_id,analysis_label,analysis_scope,outcome_variable,outcome_label,covariate_set,model_type,fallback_used,converged,optimizer,n_trials,n_participants,n_questions,condition_term,condition_beta,condition_se,condition_stat,condition_p_value,condition_ci_low,condition_ci_high,residual_variance,participant_random_intercept_variance,question_random_intercept_variance,warning_count,warnings,covariate_1_name,covariate_1_beta,covariate_1_se,covariate_1_stat,covariate_1_p_value,covariate_1_ci_low,covariate_1_ci_high,covariate_2_name,covariate_2_beta,covariate_2_se,covariate_2_stat,covariate_2_p_value,covariate_2_ci_low,covariate_2_ci_high,mean_window_duration_sec,median_window_duration_sec,min_window_duration_sec,max_window_duration_sec
primary_front_variable_window,Primary front ROI duration-aware model adjusted for log word count and ENEM correctness,primary,front_roi_mean_variable_lag4,Front ROI HbO variable window,z_log_total_word_count;z_enem_correctness,MixedLM,False,True,lbfgs,1075,36,30,condition_abstract,3.628874595084386e-08,2.220872721230554e-08,1.6339858472725435,0.10226182234214977,-7.239559527749634e-09,7.981705142943735e-08,4.607418472085325e-14,7.62317350125637e-15,6.306035004607948e-14,1,lbfgs: The MLE may be on the boundary of the parameter space.,z_log_total_word_count,-4.6255318116003056e-08,1.0322187879026528e-08,-4.481154446916086,7.424035985586274e-06,-6.648643460055094e-08,-2.6024201631455174e-08,z_enem_correctness,3.424135159907957e-09,1.090596435786477e-08,0.3139690400178745,0.753544553117831,-1.795116219818449e-08,2.4799432518000403e-08,90.01275449116278,82.80123800000001,13.942835999999943,332.15578800000003
