participant_id,participant_code,session_id,question_id,question_code,condition,condition_abstract,abstracness,z_abstracness,global_block_order,within_block_position,z_log_total_word_count,z_enem_correctness,response_time_sec,manual_override_session,no_override_cohort,question_start_time,baseline_start_time,baseline_end_time,primary_window_start_time,primary_window_end_time,outcome_variable,roi_mean_variable_lag4,roi_slug,roi_label
PID009,7,2025-11-14_002 (PID09),2017_CH_75,3,Concrete,0.0,0.33329999999999993,-0.8029105168484137,6,2,0.929652535764228,-1.4157789468713895,196.344161,False,True,3239.186966,3237.186966,3239.186966,3243.186966,3439.531127,anterior_dorsal_mean_variable_lag4,2.0927201573753948e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2018_CH_77,4,Concrete,0.0,0.0,-1.6948648162403883,9,3,-0.94294931884182,-1.310288679405072,73.4007529999999,False,True,4487.302536,4485.302536,4487.302536,4491.302536,4564.703289,anterior_dorsal_mean_variable_lag4,3.677486989781581e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2018_LC_44,5,Concrete,0.0,0.16670000000000007,-1.2487538600188395,7,2,1.389688140576973,-0.6674086028177602,149.0640030000004,False,True,3764.858023,3762.858023,3764.858023,3768.858023,3917.922026,anterior_dorsal_mean_variable_lag4,1.1220928889801779e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2019_CH_56,6,Abstract,1.0,1.0,0.9812656949866586,1,1,-0.0667661106566081,0.0717737519545465,137.84022499999998,False,True,292.601305,290.601305,292.601305,296.601305,433.918398,anterior_dorsal_mean_variable_lag4,-1.9367165534016577e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2019_CH_64,7,Abstract,1.0,1.0,0.9812656949866586,4,3,0.8851540163061837,1.676860146097159,113.37643499999967,False,True,2281.236001,2279.236001,2281.236001,2285.236001,2398.612436,anterior_dorsal_mean_variable_lag4,-3.0646581545078726e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2019_CH_65,8,Abstract,1.0,1.0,0.9812656949866586,5,2,0.4154157465811737,-0.3021956459204002,143.63728600000013,False,True,2650.346538,2648.346538,2650.346538,2654.346538,2797.983824,anterior_dorsal_mean_variable_lag4,3.325575617032936e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2020_CH_56,9,Concrete,0.0,0.33329999999999993,-0.8029105168484137,10,2,-2.2518477633179645,0.7573109318980379,84.45548099999996,False,True,4815.328114,4813.328114,4815.328114,4819.328114,4903.549657,anterior_dorsal_mean_variable_lag4,-7.315280232913966e-08,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2020_CH_59,10,Concrete,0.0,0.33329999999999993,-0.8029105168484137,9,1,-0.2041092841510671,0.5696170426960993,67.00056799999948,False,True,4342.891813,4340.891813,4342.891813,4346.891813,4413.57592,anterior_dorsal_mean_variable_lag4,3.334591930164479e-08,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2020_CH_70,11,Concrete,0.0,0.33329999999999993,-0.8029105168484137,7,1,-0.169030538835905,-1.0488884828831635,317.9319989999999,False,True,3441.598156,3439.598156,3441.598156,3445.598156,3763.530155,anterior_dorsal_mean_variable_lag4,2.0039881053445597e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2020_CH_76,12,Abstract,1.0,1.0,0.9812656949866586,3,2,0.1255646198243954,-0.511405592177757,332.15578800000003,False,True,1531.842327,1529.842327,1531.842327,1535.842327,1867.998115,anterior_dorsal_mean_variable_lag4,-1.8524691862343069e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2020_CH_82,15,Concrete,0.0,0.16670000000000007,-1.2487538600188395,8,1,0.8398158527831238,0.4360691378486896,124.11596899999996,False,True,3920.185029,3918.185029,3920.185029,3924.185029,4048.300998,anterior_dorsal_mean_variable_lag4,3.307275317898196e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2020_CH_84,16,Concrete,0.0,0.33329999999999993,-0.8029105168484137,9,2,-0.5863181049301306,-1.2526273197494673,68.57274400000006,False,True,4414.07592,4412.07592,4414.07592,4418.07592,4486.648664,anterior_dorsal_mean_variable_lag4,-9.568332637937059e-08,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2020_LC_31,17,Abstract,1.0,1.0,0.9812656949866586,4,2,1.2969024283525536,0.491072224108366,116.84517199999982,False,True,2159.170038,2157.170038,2159.170038,2163.170038,2280.01521,anterior_dorsal_mean_variable_lag4,2.153686713459953e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2021_CH_46,18,Concrete,0.0,0.33329999999999993,-0.8029105168484137,10,1,-0.3125269842682109,1.4273572571066844,46.95262000000002,False,True,4764.510591,4762.510591,4764.510591,4768.510591,4814.828114,anterior_dorsal_mean_variable_lag4,3.5404065037230946e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2021_CH_51,19,Abstract,1.0,1.0,0.9812656949866586,2,3,-0.6706373311158704,0.6512534794066687,134.95615399999997,False,True,1061.263457,1059.263457,1061.263457,1065.263457,1200.219611,anterior_dorsal_mean_variable_lag4,4.572068140772548e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2021_CH_57,20,Abstract,1.0,1.0,0.9812656949866586,5,3,-1.2501139118066624,-0.5984069705038608,208.2152259999998,False,True,2798.967567,2796.967567,2798.967567,2802.967567,3011.182793,anterior_dorsal_mean_variable_lag4,-1.6263192514752187e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2021_CH_65,21,Abstract,1.0,1.0,0.9812656949866586,3,1,-0.1344565412126754,2.301474938515612,324.280268,False,True,1203.520903,1201.520903,1203.520903,1207.520903,1531.342327,anterior_dorsal_mean_variable_lag4,9.484031174799108e-08,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2021_CH_76,22,Concrete,0.0,0.33329999999999993,-0.8029105168484137,6,1,0.3601753510213835,-1.5422365867215426,219.441781,False,True,3014.488745,3012.488745,3014.488745,3018.488745,3237.930526,anterior_dorsal_mean_variable_lag4,2.85375953135342e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2021_CH_83,23,Abstract,1.0,1.0,0.9812656949866586,1,3,1.1606719436386206,0.3913544668532575,119.59894399999996,False,True,571.93299,569.93299,571.93299,575.93299,695.531934,anterior_dorsal_mean_variable_lag4,-2.564754718390721e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2021_CH_86,24,Abstract,1.0,1.0,0.9812656949866586,5,1,-0.5048577147492145,1.3097621052999473,241.6251699999998,False,True,2403.597685,2401.597685,2403.597685,2407.597685,2649.222855,anterior_dorsal_mean_variable_lag4,1.7289789203408752e-08,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2022_CH_47,26,Abstract,1.0,1.0,0.9812656949866586,1,2,1.0374217805060666,0.6865312817739867,133.284087,False,True,434.418398,432.418398,434.418398,438.418398,571.43299,anterior_dorsal_mean_variable_lag4,-1.8146592076762757e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2022_CH_51,27,Abstract,1.0,1.0,0.9812656949866586,4,1,0.4959657933609324,-0.9765675923399836,277.46341600000005,False,True,1876.255325,1874.255325,1876.255325,1880.255325,2157.718741,anterior_dorsal_mean_variable_lag4,5.72300803416815e-08,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2022_CH_60,28,Abstract,1.0,1.0,0.9812656949866586,2,2,0.4425668985007616,0.5286921676923586,117.52174700000012,False,True,939.119701,937.119701,939.119701,943.119701,1060.641448,anterior_dorsal_mean_variable_lag4,-2.0400836378787297e-07,anterior_dorsal,Anterior Dorsal
PID009,7,2025-11-14_002 (PID09),2022_CH_71,29,Abstract,1.0,1.0,0.9812656949866586,2,1,-0.5452427221661849,0.4620415654524358,219.693081,False,True,715.868438,713.868438,715.868438,719.868438,938.619701,anterior_dorsal_mean_variable_lag4,-3.6256534646672214e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2017_CH_47,0,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,2,-0.4260686437746248,1.0979750828394783,86.07647100000003,False,True,380.273221,378.273221,380.273221,384.273221,469.703634,anterior_dorsal_mean_variable_lag4,-2.5831181114417326e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2017_CH_68,1,Concrete,0.0,0.16670000000000007,-1.2487538600188395,3,2,-0.9914934219713682,-1.3364726213150109,62.254020999999966,False,True,1253.178875,1251.178875,1253.178875,1257.178875,1319.432896,anterior_dorsal_mean_variable_lag4,-2.213288231210121e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2017_CH_69,2,Concrete,0.0,0.33329999999999993,-0.8029105168484137,5,2,-0.4260686437746248,-0.7521308608059422,35.54363700000022,False,True,2019.454722,2017.454722,2019.454722,2023.454722,2058.284479,anterior_dorsal_mean_variable_lag4,-1.3362772914371246e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2017_CH_75,3,Concrete,0.0,0.33329999999999993,-0.8029105168484137,2,3,0.929652535764228,-1.4157789468713895,130.94302200000016,False,True,949.260018,947.260018,949.260018,953.260018,1084.20304,anterior_dorsal_mean_variable_lag4,-9.347083171487656e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2018_CH_77,4,Concrete,0.0,0.0,-1.6948648162403883,5,3,-0.94294931884182,-1.310288679405072,42.60677600000008,False,True,2058.784479,2056.784479,2058.784479,2062.784479,2105.391255,anterior_dorsal_mean_variable_lag4,-2.169813443012698e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2018_LC_44,5,Concrete,0.0,0.16670000000000007,-1.2487538600188395,3,3,1.389688140576973,-0.6674086028177602,117.12013700000011,False,True,1320.242795,1318.242795,1320.242795,1324.242795,1441.362932,anterior_dorsal_mean_variable_lag4,-1.9602823994973108e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2019_CH_56,6,Abstract,1.0,1.0,0.9812656949866586,9,3,-0.0667661106566081,0.0717737519545465,94.34697000000006,False,True,3818.213234,3816.213234,3818.213234,3822.213234,3916.560204,anterior_dorsal_mean_variable_lag4,-1.4623274658263396e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2019_CH_64,7,Abstract,1.0,1.0,0.9812656949866586,7,3,0.8851540163061837,1.676860146097159,58.05349799999976,False,True,2962.730806,2960.730806,2962.730806,2966.730806,3024.784304,anterior_dorsal_mean_variable_lag4,-4.1351154968470936e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2019_CH_65,8,Abstract,1.0,1.0,0.9812656949866586,6,3,0.4154157465811737,-0.3021956459204002,58.535813999999846,False,True,2540.416329,2538.416329,2540.416329,2544.416329,2602.952143,anterior_dorsal_mean_variable_lag4,-1.7846073795376722e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2020_CH_56,9,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,1,-2.2518477633179645,0.7573109318980379,60.104172000000005,False,True,315.394808,313.394808,315.394808,319.394808,379.49898,anterior_dorsal_mean_variable_lag4,5.864737428369819e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2020_CH_59,10,Concrete,0.0,0.33329999999999993,-0.8029105168484137,2,1,-0.2041092841510671,0.5696170426960993,98.00381800000002,False,True,737.571556,735.571556,737.571556,741.571556,839.575374,anterior_dorsal_mean_variable_lag4,-2.9345927951348446e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2020_CH_70,11,Concrete,0.0,0.33329999999999993,-0.8029105168484137,3,1,-0.169030538835905,-1.0488884828831635,92.683669,False,True,1156.49329,1154.49329,1156.49329,1160.49329,1252.678875,anterior_dorsal_mean_variable_lag4,-1.1651287767445052e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2020_CH_76,12,Abstract,1.0,1.0,0.9812656949866586,8,2,0.1255646198243954,-0.511405592177757,38.43466999999964,False,True,3326.213282,3324.213282,3326.213282,3330.213282,3367.891071,anterior_dorsal_mean_variable_lag4,1.0096817867362368e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2020_CH_77,13,Abstract,1.0,1.0,0.9812656949866586,10,1,0.1561746054758361,-0.6844944649159799,66.63905299999988,False,True,4107.696911,4105.696911,4107.696911,4111.696911,4177.694412,anterior_dorsal_mean_variable_lag4,3.6626191106434313e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2020_CH_78,14,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,2,-2.3361669895037065,0.0020441611073083,124.08110199999987,False,True,1681.24116,1679.24116,1681.24116,1685.24116,1809.322262,anterior_dorsal_mean_variable_lag4,-7.341213516131759e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2020_CH_82,15,Concrete,0.0,0.16670000000000007,-1.2487538600188395,4,1,0.8398158527831238,0.4360691378486896,98.510945,False,True,1577.348367,1575.348367,1577.348367,1581.348367,1679.859312,anterior_dorsal_mean_variable_lag4,-3.075004383218981e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2020_CH_84,16,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,3,-0.5863181049301306,-1.2526273197494673,94.01531099999994,False,True,470.203634,468.203634,470.203634,474.203634,568.218945,anterior_dorsal_mean_variable_lag4,-4.572386018649037e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2020_LC_31,17,Abstract,1.0,1.0,0.9812656949866586,10,2,1.2969024283525536,0.491072224108366,92.7582280000006,False,True,4178.194412,4176.194412,4178.194412,4182.194412,4274.95264,anterior_dorsal_mean_variable_lag4,-1.0293346055967301e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2021_CH_46,18,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,3,-0.3125269842682109,1.4273572571066844,82.80123800000001,False,True,1810.106968,1808.106968,1810.106968,1814.106968,1896.908206,anterior_dorsal_mean_variable_lag4,-1.5438810595550515e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2021_CH_51,19,Abstract,1.0,1.0,0.9812656949866586,6,1,-0.6706373311158704,0.6512534794066687,37.24991600000021,False,True,2421.70792,2419.70792,2421.70792,2425.70792,2462.790978,anterior_dorsal_mean_variable_lag4,-5.7814453278867246e-09,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2021_CH_57,20,Abstract,1.0,1.0,0.9812656949866586,10,3,-1.2501139118066624,-0.5984069705038608,38.942079000000376,False,True,4275.587409,4273.587409,4275.587409,4279.587409,4318.529488,anterior_dorsal_mean_variable_lag4,-8.226635541664182e-09,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2021_CH_65,21,Abstract,1.0,1.0,0.9812656949866586,9,2,-0.1344565412126754,2.301474938515612,70.10120400000005,False,True,3743.223535,3741.223535,3743.223535,3747.223535,3817.324739,anterior_dorsal_mean_variable_lag4,-3.799086096029928e-09,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2021_CH_76,22,Concrete,0.0,0.33329999999999993,-0.8029105168484137,2,2,0.3601753510213835,-1.5422365867215426,104.25384200000008,False,True,840.905448,838.905448,840.905448,844.905448,948.760018,anterior_dorsal_mean_variable_lag4,-1.5049803990173347e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2021_CH_83,23,Abstract,1.0,1.0,0.9812656949866586,8,3,1.1606719436386206,0.3913544668532575,58.14730099999997,False,True,3368.391071,3366.391071,3368.391071,3372.391071,3430.538372,anterior_dorsal_mean_variable_lag4,-2.3364555989360193e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2021_CH_86,24,Abstract,1.0,1.0,0.9812656949866586,7,1,-0.5048577147492145,1.3097621052999473,47.62626400000045,False,True,2842.863697,2840.863697,2842.863697,2846.863697,2894.260515,anterior_dorsal_mean_variable_lag4,-1.6556454300157156e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2021_LC_26,25,Concrete,0.0,0.16670000000000007,-1.2487538600188395,5,1,2.264859834801295,-0.5607517593851553,13.942835999999945,False,True,2000.17747,1998.17747,2000.17747,2004.17747,2018.120306,anterior_dorsal_mean_variable_lag4,-5.430933468054351e-08,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2022_CH_47,26,Abstract,1.0,1.0,0.9812656949866586,9,1,1.0374217805060666,0.6865312817739867,55.2160829999998,False,True,3684.472086,3682.472086,3684.472086,3688.472086,3742.723535,anterior_dorsal_mean_variable_lag4,5.769455556901666e-09,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2022_CH_51,27,Abstract,1.0,1.0,0.9812656949866586,6,2,0.4959657933609324,-0.9765675923399836,72.30541399999993,False,True,2463.290978,2461.290978,2463.290978,2467.290978,2539.596392,anterior_dorsal_mean_variable_lag4,-1.886614617954176e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2022_CH_60,28,Abstract,1.0,1.0,0.9812656949866586,8,1,0.4425668985007616,0.5286921676923586,60.136888,False,True,3262.534969,3260.534969,3262.534969,3266.534969,3325.713282,anterior_dorsal_mean_variable_lag4,-1.6026251766359926e-07,anterior_dorsal,Anterior Dorsal
PID010,8,2025-11-14_003,2022_CH_71,29,Abstract,1.0,1.0,0.9812656949866586,7,2,-0.5452427221661849,0.4620415654524358,62.85101399999985,False,True,2894.760515,2892.760515,2894.760515,2898.760515,2961.611529,anterior_dorsal_mean_variable_lag4,1.3737796001630664e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2017_CH_47,0,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,1,-0.4260686437746248,1.0979750828394783,59.917529,False,True,249.270152,247.270152,249.270152,253.270152,313.187681,anterior_dorsal_mean_variable_lag4,1.1472726049890103e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2017_CH_68,1,Concrete,0.0,0.16670000000000007,-1.2487538600188395,5,1,-0.9914934219713682,-1.3364726213150109,61.64140999999995,False,True,1934.899721,1932.899721,1934.899721,1938.899721,2000.541131,anterior_dorsal_mean_variable_lag4,-3.009696307445238e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2017_CH_69,2,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,1,-0.4260686437746248,-0.7521308608059422,56.6855079999998,False,True,1514.353657,1512.353657,1514.353657,1518.353657,1574.345892,anterior_dorsal_mean_variable_lag4,-4.205920983704928e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2017_CH_75,3,Concrete,0.0,0.33329999999999993,-0.8029105168484137,3,1,0.929652535764228,-1.4157789468713895,53.26522899999986,False,True,1092.974801,1090.974801,1092.974801,1096.974801,1150.24003,anterior_dorsal_mean_variable_lag4,-8.238099544813789e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2018_CH_77,4,Concrete,0.0,0.0,-1.6948648162403883,5,3,-0.94294931884182,-1.310288679405072,78.74669700000004,False,True,2043.240467,2041.240467,2043.240467,2047.240467,2125.987164,anterior_dorsal_mean_variable_lag4,1.5098879784547095e-08,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2018_LC_44,5,Concrete,0.0,0.16670000000000007,-1.2487538600188395,2,2,1.389688140576973,-0.6674086028177602,93.23556899999994,False,True,735.636555,733.636555,735.636555,739.636555,832.872124,anterior_dorsal_mean_variable_lag4,1.5756977479284494e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2019_CH_56,6,Abstract,1.0,1.0,0.9812656949866586,7,1,-0.0667661106566081,0.0717737519545465,79.31174599999986,False,True,2774.758882,2772.758882,2774.758882,2778.758882,2857.459553,anterior_dorsal_mean_variable_lag4,-1.4241985142290784e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2019_CH_64,7,Abstract,1.0,1.0,0.9812656949866586,7,2,0.8851540163061837,1.676860146097159,40.55390099999977,False,True,2857.959553,2855.959553,2857.959553,2861.959553,2902.513454,anterior_dorsal_mean_variable_lag4,1.6434245396449292e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2019_CH_65,8,Abstract,1.0,1.0,0.9812656949866586,8,3,0.4154157465811737,-0.3021956459204002,54.8997159999999,False,True,3282.144971,3280.144971,3282.144971,3286.144971,3341.044687,anterior_dorsal_mean_variable_lag4,-5.369305384896593e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2020_CH_56,9,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,2,-2.2518477633179645,0.7573109318980379,60.37095400000004,False,True,314.540736,312.540736,314.540736,318.540736,378.629437,anterior_dorsal_mean_variable_lag4,3.640876119491529e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2020_CH_59,10,Concrete,0.0,0.33329999999999993,-0.8029105168484137,2,1,-0.2041092841510671,0.5696170426960993,58.47910200000001,False,True,672.9102,670.9102,672.9102,676.9102,735.136555,anterior_dorsal_mean_variable_lag4,-4.1399696790913294e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2020_CH_70,11,Concrete,0.0,0.33329999999999993,-0.8029105168484137,3,3,-0.169030538835905,-1.0488884828831635,69.35416600000008,False,True,1303.45102,1301.45102,1303.45102,1307.45102,1376.805186,anterior_dorsal_mean_variable_lag4,2.698851209325556e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2020_CH_76,12,Abstract,1.0,1.0,0.9812656949866586,9,3,0.1255646198243954,-0.511405592177757,58.213400999999976,False,True,3794.367124,3792.367124,3794.367124,3798.367124,3856.580525,anterior_dorsal_mean_variable_lag4,-1.0660898870746072e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2020_CH_77,13,Abstract,1.0,1.0,0.9812656949866586,9,2,0.1561746054758361,-0.6844944649159799,126.61249700000008,False,True,3664.144974,3662.144974,3664.144974,3668.144974,3793.867124,anterior_dorsal_mean_variable_lag4,2.1109577655471887e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2020_CH_78,14,Concrete,0.0,0.33329999999999993,-0.8029105168484137,2,3,-2.3361669895037065,0.0020441611073083,37.42347300000006,False,True,834.392749,832.392749,834.392749,838.392749,875.816222,anterior_dorsal_mean_variable_lag4,7.88801039147413e-09,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2020_CH_82,15,Concrete,0.0,0.16670000000000007,-1.2487538600188395,1,3,0.8398158527831238,0.4360691378486896,74.620519,False,True,379.129437,377.129437,379.129437,383.129437,457.749956,anterior_dorsal_mean_variable_lag4,-1.6400502192496894e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2020_CH_84,16,Concrete,0.0,0.33329999999999993,-0.8029105168484137,5,2,-0.5863181049301306,-1.2526273197494673,37.91274299999986,False,True,2001.75411,1999.75411,2001.75411,2005.75411,2042.740467,anterior_dorsal_mean_variable_lag4,2.8389020939968562e-08,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2020_LC_31,17,Abstract,1.0,1.0,0.9812656949866586,7,3,1.2969024283525536,0.491072224108366,79.2132700000002,False,True,2903.704543,2901.704543,2903.704543,2907.704543,2986.917813,anterior_dorsal_mean_variable_lag4,-1.6204966510577615e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2021_CH_46,18,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,3,-0.3125269842682109,1.4273572571066844,92.107849,False,True,1667.468671,1665.468671,1667.468671,1671.468671,1763.57652,anterior_dorsal_mean_variable_lag4,2.5672543643838154e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2021_CH_51,19,Abstract,1.0,1.0,0.9812656949866586,10,2,-0.6706373311158704,0.6512534794066687,88.63253599999962,False,True,4095.945712,4093.945712,4095.945712,4099.945712000001,4188.578248,anterior_dorsal_mean_variable_lag4,-2.7531970889095706e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2021_CH_57,20,Abstract,1.0,1.0,0.9812656949866586,6,1,-1.2501139118066624,-0.5984069705038608,40.14589000000024,False,True,2355.765219,2353.765219,2355.765219,2359.765219,2399.911109,anterior_dorsal_mean_variable_lag4,-3.397937899347517e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2021_CH_65,21,Abstract,1.0,1.0,0.9812656949866586,8,1,-0.1344565412126754,2.301474938515612,34.108878000000004,False,True,3196.320523,3194.320523,3196.320523,3200.320523,3233.532225,anterior_dorsal_mean_variable_lag4,-4.7354545335303325e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2021_CH_76,22,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,2,0.3601753510213835,-1.5422365867215426,87.27981099999988,False,True,1574.845892,1572.845892,1574.845892,1578.845892,1666.125703,anterior_dorsal_mean_variable_lag4,-3.12425653808172e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2021_CH_83,23,Abstract,1.0,1.0,0.9812656949866586,6,2,1.1606719436386206,0.3913544668532575,64.23112900000024,False,True,2400.950516,2398.950516,2400.950516,2404.950516,2469.181645,anterior_dorsal_mean_variable_lag4,6.778526305684538e-08,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2021_CH_86,24,Abstract,1.0,1.0,0.9812656949866586,9,1,-0.5048577147492145,1.3097621052999473,41.7432389999999,False,True,3617.400575,3615.400575,3617.400575,3621.400575,3663.143814,anterior_dorsal_mean_variable_lag4,-5.582255930362211e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2021_LC_26,25,Concrete,0.0,0.16670000000000007,-1.2487538600188395,3,2,2.264859834801295,-0.5607517593851553,147.35547199999996,False,True,1150.761012,1148.761012,1150.761012,1154.761012,1302.116484,anterior_dorsal_mean_variable_lag4,-3.151916898841028e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2022_CH_47,26,Abstract,1.0,1.0,0.9812656949866586,10,1,1.0374217805060666,0.6865312817739867,53.36211800000001,False,True,4039.046175,4037.046175,4039.046175,4043.046175,4095.445712,anterior_dorsal_mean_variable_lag4,-2.749449305430982e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2022_CH_51,27,Abstract,1.0,1.0,0.9812656949866586,6,3,0.4959657933609324,-0.9765675923399836,45.10004799999979,False,True,2470.175215,2468.175215,2470.175215,2474.175215,2519.275263,anterior_dorsal_mean_variable_lag4,-4.7030967732725666e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2022_CH_60,28,Abstract,1.0,1.0,0.9812656949866586,8,2,0.4425668985007616,0.5286921676923586,43.27273700000024,False,True,3234.032225,3232.032225,3234.032225,3238.032225,3281.304962,anterior_dorsal_mean_variable_lag4,3.240497237533557e-07,anterior_dorsal,Anterior Dorsal
PID011,9,2025-11-18_002,2022_CH_71,29,Abstract,1.0,1.0,0.9812656949866586,10,3,-0.5452427221661849,0.4620415654524358,68.9338370000005,False,True,4189.098701,4187.098701,4189.098701,4193.098701,4262.032538,anterior_dorsal_mean_variable_lag4,-3.269900931953473e-07,anterior_dorsal,Anterior Dorsal
